APT,PHASE,DATE,MVTS,ADD_TIME,AVG_ADD_TIME
SBGL,TXOT,2019-07-23,119,439.86,3.6963025210084033
SBPA,TXOT,2019-07-23,95,327.06,3.4427368421052633
SBSP,TXOT,2019-07-23,248,1160.47,4.679314516129033
SBCF,TXOT,2019-07-23,146,611.46,4.188082191780822
SBRJ,TXOT,2019-07-23,127,334.64,2.6349606299212596
SBSV,TXOT,2019-07-23,83,296.98,3.578072289156627
SBKP,TXOT,2019-07-23,168,938.13,5.5841071428571425
SBRJ,TXOT,2019-07-24,124,321.75,2.594758064516129
SBPA,TXOT,2019-07-24,98,532.6,5.4346938775510205
SBCT,TXOT,2019-07-24,89,317.36,3.565842696629214
SBSP,TXOT,2019-07-24,244,1222.18,5.008934426229509
SBKP,TXOT,2019-07-24,163,1075.83,6.600184049079754
SBGL,TXOT,2019-07-24,125,484.42,3.87536
SBBR,TXOT,2019-07-24,188,772.73,4.110265957446809
SBGR,TXOT,2019-07-24,366,1543.61,4.217513661202186
SBSV,TXOT,2019-07-24,81,327.57,4.044074074074074
SBCF,TXOT,2019-07-24,147,659.78,4.488299319727891
SBSP,TXOT,2019-07-25,252,824.1,3.270238095238095
SBBR,TXOT,2019-07-25,184,642.39,3.49125
SBGL,TXOT,2019-07-25,124,490.89,3.958790322580645
SBRJ,TXOT,2019-07-25,127,509.4,4.011023622047244
SBCF,TXOT,2019-07-25,146,658.48,4.51013698630137
SBGR,TXOT,2019-07-25,385,1840.25,4.77987012987013
SBKP,TXOT,2019-07-25,170,963.61,5.668294117647059
SBPA,TXOT,2019-07-25,102,570.6,5.594117647058824
SBSV,TXOT,2019-07-25,80,393.24,4.9155
SBCT,TXOT,2019-07-25,86,372.85,4.33546511627907
SBBR,TXOT,2019-07-26,189,792.13,4.191164021164021
SBGR,TXOT,2019-07-26,368,1490.9,4.0513586956521745
SBGL,TXOT,2019-07-26,122,414.3,3.3959016393442623
SBRJ,TXOT,2019-07-26,130,470.51,3.619307692307692
SBCF,TXOT,2019-07-26,155,786.79,5.076064516129032
SBSP,TXOT,2019-07-26,240,939.61,3.9150416666666668
SBCT,TXOT,2019-07-26,92,348.23,3.7851086956521742
SBPA,TXOT,2019-07-26,100,371.38,3.7138
SBSV,TXOT,2019-07-26,82,332.55,4.055487804878049
SBKP,TXOT,2019-07-26,163,863.7,5.29877300613497
SBGL,TXOT,2019-07-27,129,688.27,5.3354263565891475
SBCT,TXOT,2019-07-27,71,232.2,3.2704225352112672
SBGR,TXOT,2019-07-27,355,1461.06,4.115661971830986
SBSP,TXOT,2019-07-27,193,437.07,2.2646113989637304
SBCF,TXOT,2019-07-27,131,569.51,4.347404580152672
SBRJ,TXOT,2019-07-27,96,434.71,4.528229166666667
SBBR,TXOT,2019-07-27,141,443.61,3.1461702127659574
SBPA,TXOT,2019-07-27,76,256.42,3.373947368421053
SBSV,TXOT,2019-07-27,76,317.95,4.183552631578947
SBKP,TXOT,2019-07-27,132,655.2,4.963636363636364
SBGR,TXOT,2019-07-28,323,918.91,2.8449226006191948
SBKP,TXOT,2019-07-28,136,778.14,5.721617647058824
SBSV,TXOT,2019-07-28,80,329.96,4.124499999999999
SBGL,TXOT,2019-07-28,119,469.71,3.947142857142857
SBCF,TXOT,2019-07-28,135,493.13,3.652814814814815
SBBR,TXOT,2019-07-28,126,362.31,2.8754761904761903
SBRJ,TXOT,2019-07-28,92,297.56,3.2343478260869567
SBSP,TXOT,2019-07-28,190,428.33,2.2543684210526314
SBCT,TXOT,2019-07-28,73,276.04,3.781369863013699
SBPA,TXOT,2019-07-28,79,319,4.037974683544304
SBGL,TXOT,2019-07-29,120,512.75,4.272916666666666
SBGR,TXOT,2019-07-29,374,1687.83,4.512914438502674
SBSP,TXOT,2019-07-29,243,688.56,2.8335802469135802
SBRJ,TXOT,2019-07-29,127,402.32,3.1678740157480316
SBBR,TXOT,2019-07-29,185,502.13,2.714216216216216
SBSV,TXOT,2019-07-29,77,329.49,4.279090909090909
SBCF,TXOT,2019-07-29,144,722.44,5.016944444444444
SBPA,TXOT,2019-07-29,99,455.77,4.603737373737373
SBCT,TXOT,2019-07-29,87,298.07,3.4260919540229886
SBKP,TXOT,2019-07-29,168,984.63,5.860892857142857
SBGL,TXOT,2019-07-30,122,484,3.9672131147540983
SBRJ,TXOT,2019-07-30,123,398.67,3.241219512195122
SBPA,TXOT,2019-07-30,97,410.57,4.232680412371134
