ICAO,DATE,PHASE,MVTS,TXXT,ADD_TIME,AVG_ADD_TIME
LPPT,2019-06-07,TXIT,324,1811.7333333333336,212.79666666666665,0.6567798353909464
LPPT,2019-06-07,TXOT,328,4020.466666666666,417.01666666666665,1.271392276422764
LPPT,2019-06-08,TXIT,327,1969.6499999999996,346.5966666666665,1.0599286442405704
LPPT,2019-06-08,TXOT,327,4224.283333333332,649.5966666666666,1.9865341488277266
LPPT,2019-06-09,TXIT,329,1860.5666666666668,237.13666666666666,0.7207801418439715
LPPT,2019-06-09,TXOT,329,4180.45,549.6099999999997,1.670547112462005
LPPT,2019-06-10,TXIT,334,1877.633333333334,226.24666666666653,0.6773852295409177
LPPT,2019-06-10,TXOT,325,4073.450000000002,497.4433333333334,1.5305948717948719
LPPT,2019-06-11,TXIT,317,1805.8500000000001,223.49999999999994,0.7050473186119872
LPPT,2019-06-11,TXOT,319,4202.500000000001,719.82,2.256489028213166
LPPT,2019-06-12,TXIT,318,1814.2333333333338,244.18999999999977,0.7678930817610056
LPPT,2019-06-12,TXOT,320,4379.233333333332,870.5999999999999,2.7206249999999996
LPPT,2019-06-13,TXIT,326,1854.7000000000007,239.10999999999987,0.7334662576687112
LPPT,2019-06-13,TXOT,320,4051.8333333333326,558.0233333333337,1.7438229166666677
LPPT,2019-06-14,TXIT,327,1593.0499999999997,197.97666666666657,0.6054332313965338
LPPT,2019-06-14,TXOT,329,4562.9000000000015,399.08333333333326,1.2130192502532926
LPPT,2019-06-15,TXIT,320,1745.4833333333315,183.83666666666667,0.5744895833333333
LPPT,2019-06-15,TXOT,331,3944.950000000001,219.18333333333328,0.6621852970795568
LPPT,2019-06-16,TXIT,340,1916.849999999998,226.4399999999998,0.6659999999999994
LPPT,2019-06-16,TXOT,334,4194.533333333335,508.0366666666666,1.5210678642714568
LPPT,2019-06-17,TXIT,340,1740.9999999999998,218.2699999999998,0.6419705882352935
LPPT,2019-06-17,TXOT,336,4601.0499999999975,513.3266666666666,1.5277579365079363
LPPT,2019-06-18,TXIT,331,1709.3000000000004,299.88000000000017,0.905981873111783
LPPT,2019-06-18,TXOT,330,5451.066666666665,1226.853333333334,3.7177373737373753
LPPT,2019-06-19,TXIT,327,1708.7000000000003,274.97666666666646,0.8409072375127414
LPPT,2019-06-19,TXOT,328,4546.883333333332,496.6666666666668,1.5142276422764231
LPPT,2019-06-20,TXIT,336,1926.3333333333328,262.36666666666645,0.7808531746031739
LPPT,2019-06-20,TXOT,335,4256.7666666666655,564.2366666666666,1.6842885572139301
LPPT,2019-06-21,TXIT,340,2034.4000000000008,353.91333333333324,1.0409215686274507
LPPT,2019-06-21,TXOT,341,4529.233333333329,788.3433333333335,2.3118572825024444
LPPT,2019-06-22,TXIT,328,1763.8166666666666,289.66999999999996,0.883140243902439
LPPT,2019-06-22,TXOT,333,4799.200000000002,768.5800000000002,2.3080480480480485
LPPT,2019-06-23,TXIT,330,1838.6166666666657,422.75666666666626,1.281080808080807
LPPT,2019-06-23,TXOT,329,5175.016666666669,939.7299999999999,2.8563221884498478
LPPT,2019-06-24,TXIT,347,1934.8000000000015,269.10333333333347,0.7755139289145057
LPPT,2019-06-24,TXOT,340,4256.133333333334,389.0500000000003,1.1442647058823538
LPPT,2019-06-25,TXIT,332,1864.833333333333,276.7166666666667,0.833483935742972
LPPT,2019-06-25,TXOT,334,4410.516666666667,573.713333333333,1.7177045908183624
LPPT,2019-06-26,TXIT,335,1981.383333333333,323.8666666666666,0.9667661691542287
LPPT,2019-06-26,TXOT,339,4312.316666666665,586.7099999999999,1.7307079646017698
LPPT,2019-06-27,TXIT,340,1794.2666666666667,308.4933333333333,0.9073333333333332
LPPT,2019-06-27,TXOT,341,4601.416666666668,359.6366666666668,1.0546529814271755
LPPT,2019-06-28,TXIT,345,2007.7000000000023,300.77666666666676,0.8718164251207732
LPPT,2019-06-28,TXOT,345,4413.449999999998,632.59,1.8335942028985508
LPPT,2019-06-29,TXIT,332,1982.8666666666672,339.04333333333346,1.0212148594377515
LPPT,2019-06-29,TXOT,336,4158.083333333331,460.9966666666671,1.3720138888888902
LPPT,2019-06-30,TXIT,344,2038.233333333333,338.4666666666667,0.9839147286821707
LPPT,2019-06-30,TXOT,342,4466.016666666666,688.0133333333333,2.0117348927875245
LPPT,2019-07-01,TXIT,348,2168.7833333333356,443.67333333333335,1.2749233716475097
LPPT,2019-07-01,TXOT,345,4377.2666666666655,616.4766666666663,1.7868888888888879
LPPT,2019-07-02,TXIT,333,1918.416666666667,257.4333333333333,0.7730730730730729
LPPT,2019-07-02,TXOT,333,4035.600000000002,384.8066666666663,1.1555755755755743
LPPT,2019-07-03,TXIT,328,1715.0333333333335,263.84666666666664,0.804410569105691
LPPT,2019-07-03,TXOT,330,4510.333333333331,454.09333333333336,1.3760404040404042
LPPT,2019-07-04,TXIT,334,1688.5666666666666,265.8733333333334,0.7960279441117766
LPPT,2019-07-04,TXOT,340,4782.366666666672,445.4633333333333,1.3101862745098038
LPPT,2019-07-05,TXIT,347,1657.016666666666,196.30333333333343,0.5657156580211338
LPPT,2019-07-05,TXOT,343,4899.883333333336,507.32666666666665,1.479086491739553
LPPT,2019-07-06,TXIT,328,1597.833333333333,192.48999999999998,0.5868597560975609
LPPT,2019-07-06,TXOT,336,4796.616666666668,517.3733333333337,1.5398015873015882
LPPT,2019-07-07,TXIT,339,1897.216666666666,270.6766666666664,0.7984562438544731
LPPT,2019-07-07,TXOT,338,4687.666666666662,826.3500000000005,2.444822485207102
LPPT,2019-07-08,TXIT,349,2047.2666666666657,312.31666666666666,0.8948901623686724
LPPT,2019-07-08,TXOT,343,4433.8499999999995,681.58,1.9871137026239067
LPPT,2019-07-09,TXIT,331,1898.2666666666673,251.9733333333333,0.7612487411883181
LPPT,2019-07-09,TXOT,329,4268.916666666663,672.5033333333334,2.044083080040527
LPPT,2019-07-10,TXIT,333,1908.5500000000013,263.3966666666665,0.7909809809809805
LPPT,2019-07-10,TXOT,336,4520.283333333335,830.0300000000008,2.470327380952383
LPPT,2019-07-11,TXIT,337,1877.8166666666664,200.95333333333315,0.5963006923837779
LPPT,2019-07-11,TXOT,340,4478.716666666669,760.2500000000003,2.236029411764707
LPPT,2019-07-12,TXIT,334,1688.5833333333328,250.27000000000027,0.7493113772455098
LPPT,2019-07-12,TXOT,336,4930.433333333336,670.926666666667,1.9968055555555564
LPPT,2019-07-13,TXIT,329,1728.1833333333345,318.6066666666665,0.9684093211752781
LPPT,2019-07-13,TXOT,333,4957.683333333331,717.2933333333339,2.154034034034036
LPPT,2019-07-14,TXIT,339,1866.8333333333323,284.33666666666664,0.8387512291052114
LPPT,2019-07-14,TXOT,337,4572.749999999999,594.0866666666667,1.762868447082097
LPPT,2019-07-15,TXIT,354,2082.750000000001,318.93333333333317,0.9009416195856869
LPPT,2019-07-15,TXOT,345,4444.966666666667,633.5533333333334,1.836386473429952
LPPT,2019-07-16,TXIT,333,1929.0000000000016,267.49333333333317,0.8032832832832828
LPPT,2019-07-16,TXOT,329,4083.3500000000004,475.81999999999994,1.4462613981762915
LPPT,2019-07-17,TXIT,333,1897.6333333333328,251.39666666666662,0.7549449449449448
LPPT,2019-07-17,TXOT,340,4624.983333333336,876.456666666667,2.577813725490197
LPPT,2019-07-18,TXIT,337,2037.0833333333335,358.1433333333331,1.0627398615232435
LPPT,2019-07-18,TXOT,335,4561.333333333333,881.8600000000005,2.6324179104477627
LPPT,2019-07-19,TXIT,342,1963.1833333333352,270.39000000000004,0.7906140350877194
LPPT,2019-07-19,TXOT,344,4458.0166666666655,664.7300000000001,1.9323546511627911
LPPT,2019-07-20,TXIT,330,1888.116666666667,256.18999999999994,0.7763333333333332
LPPT,2019-07-20,TXOT,333,4233.300000000001,576.95,1.7325825825825827
LPPT,2019-07-21,TXIT,339,1983.4499999999991,300.3666666666667,0.8860373647984268
LPPT,2019-07-21,TXOT,340,4374.616666666666,624.4700000000003,1.8366764705882361
LPPT,2019-07-22,TXIT,349,2096.466666666668,353.84666666666647,1.013887297039159
LPPT,2019-07-22,TXOT,348,4388.716666666665,570.7166666666668,1.639990421455939
LPPT,2019-07-23,TXIT,335,1920.1333333333334,252.42666666666648,0.7535124378109447
LPPT,2019-07-23,TXOT,330,4105.150000000004,493.3533333333329,1.4950101010100998
LPPT,2019-07-24,TXIT,325,1904.9166666666658,335.06999999999977,1.0309846153846147
LPPT,2019-07-24,TXOT,331,4544.899999999999,812.1466666666664,2.4536153071500495
LPPT,2019-07-25,TXIT,335,1790.3833333333334,244.8699999999999,0.7309552238805966
LPPT,2019-07-25,TXOT,335,4524.083333333337,537.6066666666671,1.604796019900499
LPPT,2019-07-26,TXIT,338,1888.0999999999992,216.31333333333328,0.6399802761341221
LPPT,2019-07-26,TXOT,337,4246.316666666664,524.176666666667,1.5554203758654805
LPPT,2019-07-27,TXIT,336,1793.1499999999999,212.4766666666667,0.6323710317460318
LPPT,2019-07-27,TXOT,339,4394.399999999996,476.34333333333325,1.4051425762045229
LPPT,2019-07-28,TXIT,343,1948.7,259.4466666666666,0.7564042759961126
LPPT,2019-07-28,TXOT,338,4318.0499999999965,601.16,1.7785798816568046
LPPT,2019-07-29,TXIT,350,2074.2166666666676,338.30333333333317,0.9665809523809519
LPPT,2019-07-29,TXOT,347,4625.416666666669,819.8700000000005,2.362737752161385
LPPT,2019-07-30,TXIT,337,2062.599999999999,382.4633333333332,1.134906033630069
LPPT,2019-07-30,TXOT,339,4634.983333333333,888.71000000000015,2.621563421828909
LPPT,2019-07-31,TXIT,334,1986.6000000000001,326.2999999999998,0.9769461077844305
LPPT,2019-07-31,TXOT,333,4584.466666666668,933.63,2.8036936936936936
LPPT,2019-08-01,TXIT,341,1959.683333333334,265.1733333333332,0.77763440860215
LPPT,2019-08-01,TXOT,344,4325.7,557.4333333333333,1.6204457364341083
LPPT,2019-08-02,TXIT,339,1906.6833333333327,219.06999999999985,0.64622418879056
LPPT,2019-08-02,TXOT,337,4266.0166666666655,580.6366666666668,1.7229574678536106
LPPT,2019-08-03,TXIT,328,1904.3999999999996,278.3999999999999,0.8487804878048778
LPPT,2019-08-03,TXOT,334,4066.9499999999975,376.1400000000001,1.1261676646706589
LPPT,2019-08-04,TXIT,340,1938.7500000000002,270.11333333333306,0.794450980392156
LPPT,2019-08-04,TXOT,334,4291.366666666666,581.9766666666667,1.7424451097804392
LPPT,2019-08-05,TXIT,345,2012.8166666666664,297.01666666666677,0.8609178743961355
LPPT,2019-08-05,TXOT,342,4470.833333333331,729.6233333333336,2.1334015594541915
LPPT,2019-08-06,TXIT,329,1899.7500000000007,262.40333333333325,0.7975785207700099
LPPT,2019-08-06,TXOT,331,4153.1,524.1133333333333,1.583423967774421
LPPT,2019-08-07,TXIT,336,1702.166666666665,250.07,0.7442559523809523
LPPT,2019-08-07,TXOT,334,5049.716666666668,792.163333333333,2.371746506986027
LPPT,2019-08-08,TXIT,308,1691.2666666666673,377.1400000000001,1.2244805194805197
LPPT,2019-08-08,TXOT,315,5118.466666666667,1031.9600000000003,3.276063492063493
LPPT,2019-08-09,TXIT,353,1957.8333333333346,330.95666666666676,0.9375542965061381
LPPT,2019-08-09,TXOT,349,4771.5666666666675,595.1066666666667,1.7051766953199619
LPPT,2019-08-10,TXIT,335,1943.0166666666669,277.72,0.8290149253731344
LPPT,2019-08-10,TXOT,337,4278.55,570.4666666666666,1.6927794263105833
LPPT,2019-08-11,TXIT,335,1905.6166666666654,249.2266666666666,0.7439601990049749
LPPT,2019-08-11,TXOT,335,4244.883333333335,545.7799999999999,1.629194029850746
LPPT,2019-08-12,TXIT,344,1990.6833333333343,279.9533333333332,0.8138178294573639
LPPT,2019-08-12,TXOT,338,4460.783333333336,750.9333333333335,2.2216962524654837
LPPT,2019-08-13,TXIT,330,1976.166666666667,332.05666666666684,1.0062323232323238
LPPT,2019-08-13,TXOT,335,4380.06666666667,719.5466666666665,2.1479004975124374
LPPT,2019-08-14,TXIT,332,1985.4000000000008,339.3533333333333,1.02214859437751
LPPT,2019-08-14,TXOT,335,4312.566666666666,637.1366666666665,1.9019004975124374
LPPT,2019-08-15,TXIT,331,1878.9666666666667,237.9333333333333,0.7188318227593151
LPPT,2019-08-15,TXOT,327,4155.350000000002,572.5899999999995,1.7510397553516803
LPPT,2019-08-16,TXIT,335,1932.8999999999971,283.5133333333332,0.8463084577114424
LPPT,2019-08-16,TXOT,335,4358.8666666666695,665.3933333333333,1.9862487562189055
LPPT,2019-08-17,TXIT,329,1949.5166666666657,320.8366666666667,0.9751874366767985
LPPT,2019-08-17,TXOT,335,4200.783333333335,502.3333333333335,1.4995024875621894
LPPT,2019-08-18,TXIT,340,1978.7999999999995,300.0300000000001,0.8824411764705885
LPPT,2019-08-18,TXOT,337,4348.566666666665,611.0799999999998,1.8132937685459936
LPPT,2019-08-19,TXIT,346,1975.6666666666658,260.4100000000001,0.7526300578034685
LPPT,2019-08-19,TXOT,344,4194.233333333333,409.75333333333333,1.1911434108527132
LPPT,2019-08-20,TXIT,334,1894.0000000000005,234.39999999999984,0.7017964071856283
LPPT,2019-08-20,TXOT,333,4250.900000000002,580.4199999999997,1.7430030030030021
LPPT,2019-08-21,TXIT,331,1908.8499999999995,279.18666666666667,0.8434642497482376
LPPT,2019-08-21,TXOT,333,4386.116666666666,734.2000000000008,2.2048048048048074
LPPT,2019-08-22,TXIT,342,1996.2500000000005,287.8066666666665,0.8415399610136447
LPPT,2019-08-22,TXOT,342,4500.566666666664,772.3866666666668,2.258440545808967
LPPT,2019-08-23,TXIT,340,2055.899999999999,363.2633333333335,1.0684215686274514
LPPT,2019-08-23,TXOT,340,4263.483333333332,539.9133333333333,1.5879803921568627
LPPT,2019-08-24,TXIT,330,1832.783333333333,204.06,0.6183636363636363
LPPT,2019-08-24,TXOT,336,4278.350000000002,578.5566666666667,1.7218948412698414
LPPT,2019-08-25,TXIT,336,1920.5000000000023,262.7200000000001,0.7819047619047621
LPPT,2019-08-25,TXOT,336,4339.199999999998,629.9399999999998,1.874821428571428
LPPT,2019-08-26,TXIT,345,2017.1166666666666,338.13333333333344,0.9800966183574882
LPPT,2019-08-26,TXOT,341,4263.3499999999985,451.4500000000002,1.3239002932551327
LPPT,2019-08-27,TXIT,340,1967.416666666666,276.2199999999999,0.8124117647058821
LPPT,2019-08-27,TXOT,333,4062.1166666666677,421.3266666666665,1.2652452452452447
LPPT,2019-08-28,TXIT,330,1835.6000000000008,211.63666666666663,0.6413232323232322
LPPT,2019-08-28,TXOT,334,4319.316666666664,626.5633333333336,1.875938123752496
LPPT,2019-08-29,TXIT,337,1996.5166666666662,326.95333333333326,0.9701879327398613
LPPT,2019-08-29,TXOT,337,4626.066666666666,942.9633333333338,2.7981107814045516
LPPT,2019-08-30,TXIT,343,2073.149999999999,378.99999999999983,1.104956268221574
LPPT,2019-08-30,TXOT,343,4270.483333333333,502.7333333333333,1.4656948493683186
LPPT,2019-08-31,TXIT,325,1837.3500000000006,221.8033333333333,0.6824717948717948
LPPT,2019-08-31,TXOT,330,4079.383333333337,445.77999999999986,1.3508484848484845
LPPT,2019-09-01,TXIT,337,1965.150000000002,297.68999999999977,0.8833531157270023
LPPT,2019-09-01,TXOT,330,3955.3000000000025,300.1499999999998,0.909545454545454
LPPT,2019-09-02,TXIT,343,1943.1999999999985,303.72666666666646,0.8855004859086486
LPPT,2019-09-02,TXOT,343,4493.083333333332,532.6100000000002,1.5527988338192427
LPPT,2019-09-03,TXIT,331,1885.1666666666663,317.62666666666627,0.9595971802618316
LPPT,2019-09-03,TXOT,328,4515.816666666667,708.2866666666667,2.1594105691056913
LPPT,2019-09-04,TXIT,329,1938.5833333333337,304.4166666666667,0.9252786220871327
LPPT,2019-09-04,TXOT,330,4483.666666666668,866.4233333333337,2.6255252525252537
LPPT,2019-09-05,TXIT,341,1993.883333333333,295.3133333333332,0.8660215053763437
LPPT,2019-09-05,TXOT,342,4487.799999999999,763.5400000000011,2.232573099415208
LPPT,2019-09-06,TXIT,331,2002.0666666666666,362.8133333333335,1.0961127895266873
LPPT,2019-09-06,TXOT,329,4231.9000000000005,612.8133333333333,1.8626545086119553
LPPT,2019-09-07,TXIT,320,1763.7166666666667,264.49333333333334,0.8265416666666667
LPPT,2019-09-07,TXOT,328,4321.766666666662,503.1333333333333,1.5339430894308943
LPPT,2019-09-08,TXIT,346,1775.85,189.10000000000008,0.5465317919075147
LPPT,2019-09-08,TXOT,340,4679.116666666664,542.6466666666668,1.5960196078431375
LPPT,2019-09-09,TXIT,341,1907.916666666667,211.37666666666664,0.6198729227761485
LPPT,2019-09-09,TXOT,336,4302.733333333336,643.973333333333,1.9165873015873007
LPPT,2019-09-10,TXIT,326,1846.2999999999993,231.17999999999986,0.7091411042944781
LPPT,2019-09-10,TXOT,328,4117.083333333331,517.9333333333336,1.5790650406504074
LPPT,2019-09-11,TXIT,330,1854.5833333333342,232.7566666666663,0.7053232323232311
LPPT,2019-09-11,TXOT,327,4410.966666666667,809.956666666666,2.4769317023445443
LPPT,2019-09-12,TXIT,339,2057.5833333333344,380.99333333333317,1.1238741396263516
LPPT,2019-09-12,TXOT,343,4450.583333333335,682.21,1.9889504373177844
LPPT,2019-09-13,TXIT,340,1930.333333333333,239.0633333333337,0.7031274509803932
LPPT,2019-09-13,TXOT,338,4307.9000000000005,596.5299999999999,1.7648816568047334
LPPT,2019-09-14,TXIT,328,1820.8666666666668,191.45333333333323,0.5836991869918696
LPPT,2019-09-14,TXOT,334,3791.133333333331,137.35333333333338,0.41123752495009996
LPPT,2019-09-15,TXIT,341,1859.5166666666653,245.89000000000004,0.7210850439882699
LPPT,2019-09-15,TXOT,338,4299.716666666669,389.2066666666669,1.1514990138067067
LPPT,2019-09-16,TXIT,354,1736.3166666666682,220.39999999999995,0.6225988700564971
LPPT,2019-09-16,TXOT,341,4923.249999999998,601.3600000000004,1.7635190615835787
LPPT,2019-09-17,TXIT,324,1599.5000000000016,146.3633333333333,0.45173868312757187
LPPT,2019-09-17,TXOT,329,4626.983333333336,594.3966666666664,1.8066767983789254
LPPT,2019-09-18,TXIT,325,1833.9333333333318,306.59000000000003,0.9433538461538462
LPPT,2019-09-18,TXOT,331,4308.383333333335,405.4133333333333,1.2248136958710976
LPPT,2019-09-19,TXIT,342,1920.433333333334,221.0499999999999,0.6463450292397658
LPPT,2019-09-19,TXOT,335,4110.5999999999995,432.43333333333374,1.2908457711442798
LPPT,2019-09-20,TXIT,342,1763.1166666666668,288.66666666666663,0.8440545808966861
LPPT,2019-09-20,TXOT,342,5105.116666666663,779.6966666666666,2.2798148148148147
LPPT,2019-09-21,TXIT,321,1646.1166666666663,260.21333333333325,0.810633437175493
LPPT,2019-09-21,TXOT,334,5082.266666666667,870.7566666666667,2.607055888223553
LPPT,2019-09-22,TXIT,338,1837.7166666666662,238.94666666666666,0.7069428007889547
LPPT,2019-09-22,TXOT,334,4278.71666666667,408.55999999999983,1.2232335329341313
LPPT,2019-09-23,TXIT,342,1766.9166666666672,205.83333333333334,0.6018518518518519
LPPT,2019-09-23,TXOT,335,4520.500000000002,500.5366666666663,1.494139303482586
LPPT,2019-09-24,TXIT,322,1673.3666666666668,207.66666666666674,0.6449275362318843
LPPT,2019-09-24,TXOT,324,4656.933333333333,771.3266666666668,2.380637860082305
LPPT,2019-09-25,TXIT,322,1842.4166666666667,250.50000000000014,0.7779503105590067
LPPT,2019-09-25,TXOT,323,4070.3666666666636,506.09333333333336,1.5668524251805986
LPPT,2019-09-26,TXIT,335,1940.299999999999,284.6566666666669,0.8497213930348266
LPPT,2019-09-26,TXOT,331,4148.9,516.6766666666672,1.5609566968781485
LPPT,2019-09-27,TXIT,330,1952.1333333333325,331.9733333333334,1.0059797979797982
LPPT,2019-09-27,TXOT,334,4173.733333333333,513.7099999999998,1.5380538922155682
LPPT,2019-09-28,TXIT,324,1862.4666666666672,255.62666666666672,0.788971193415638
LPPT,2019-09-28,TXOT,332,4094.1166666666636,430.6633333333332,1.2971787148594374
LPPT,2019-09-29,TXIT,336,1935.2,268.2033333333332,0.798224206349206
LPPT,2019-09-29,TXOT,331,4084.9166666666656,437.83999999999924,1.3227794561933512
LPPT,2019-09-30,TXIT,329,1908.8666666666663,321.7766666666668,0.9780445795339416
LPPT,2019-09-30,TXOT,326,4415.85,745.5899999999998,2.2870858895705517
LPPT,2019-10-01,TXIT,313,1811.6666666666656,251.98999999999995,0.8050798722044727
LPPT,2019-10-01,TXOT,309,3763.1833333333343,387.9999999999995,1.2556634304207104
LPPT,2019-10-02,TXIT,304,1753.6333333333337,264.40999999999985,0.8697697368421048
LPPT,2019-10-02,TXOT,310,3830.216666666666,426.5200000000001,1.3758709677419358
LPPT,2019-10-03,TXIT,331,1905.6166666666659,263.8133333333332,0.7970191339375626
LPPT,2019-10-03,TXOT,323,4041.2999999999993,495.7433333333335,1.5348090815273483
LPPT,2019-10-04,TXIT,322,1839.9000000000005,247.3866666666666,0.7682815734989646
LPPT,2019-10-04,TXOT,331,4137.583333333333,512.1433333333333,1.5472608257804632
LPPT,2019-10-05,TXIT,317,1785.9166666666674,215.62666666666675,0.6802103049421664
LPPT,2019-10-05,TXOT,317,4074.6,589.5266666666672,1.859705573080969
LPPT,2019-10-06,TXIT,325,1865.8166666666666,260.94666666666666,0.8029128205128205
LPPT,2019-10-06,TXOT,324,4266.133333333331,708.233333333334,2.1859053497942407
LPPT,2019-10-07,TXIT,331,1978.1833333333345,344.9933333333334,1.0422759315206447
LPPT,2019-10-07,TXOT,324,4258.783333333334,716.966666666667,2.2128600823045277
LPPT,2019-10-08,TXIT,307,1709.1333333333328,182.7299999999999,0.5952117263843645
LPPT,2019-10-08,TXOT,306,3825.0333333333315,478.00666666666694,1.5621132897603496
LPPT,2019-10-09,TXIT,311,1742.683333333333,209.07000000000002,0.672250803858521
