REG,DATE,A,D,I,O,ARRS,DEPS,ARRS_DOM,DEPS_DOM,OVR_FLTS
EUR,2020-10-01T00:00:00Z,1372,1465,13280,753,14652,14745,13280,13280,222
EUR,2020-10-02T00:00:00Z,1197,1205,13562,234,14759,14767,13562,13562,234
EUR,2020-10-03T00:00:00Z,1209,1246,10068,234,11277,11314,10068,10068,234
EUR,2020-10-04T00:00:00Z,1187,1174,11430,222,12617,12604,11430,11430,222
EUR,2020-10-05T00:00:00Z,1074,1009,12387,211,13461,13396,12387,12387,211
EUR,2020-10-06T00:00:00Z,994,982,10802,201,11796,11784,10802,10802,201
EUR,2020-10-07T00:00:00Z,1072,1151,11396,205,12468,12547,11396,11396,205
EUR,2020-10-08T00:00:00Z,1169,1135,11978,219,13147,13113,11978,11978,219
EUR,2020-10-09T00:00:00Z,1160,1173,13806,239,14966,14979,13806,13806,239
EUR,2020-10-10T00:00:00Z,1186,1238,9967,240,11153,11205,9967,9967,240
EUR,2020-10-11T00:00:00Z,1190,1188,11318,242,12508,12506,11318,11318,242
EUR,2020-10-12T00:00:00Z,1090,1026,12005,211,13095,13031,12005,12005,211
EUR,2020-10-13T00:00:00Z,1009,1023,10460,200,11469,11483,10460,10460,200
EUR,2020-10-14T00:00:00Z,1125,1185,10942,235,12067,12127,10942,10942,235
EUR,2020-10-15T00:00:00Z,1205,1187,11034,255,12239,12221,11034,11034,255
EUR,2020-10-16T00:00:00Z,1256,1278,13543,274,14799,14821,13543,13543,274
EUR,2020-10-17T00:00:00Z,1220,1271,10129,248,11349,11400,10129,10129,248
EUR,2020-10-18T00:00:00Z,1270,1226,11140,238,12410,12366,11140,11140,238
EUR,2020-10-19T00:00:00Z,1088,1063,11583,221,12671,12646,11583,11583,221
EUR,2020-10-20T00:00:00Z,1010,1012,9912,235,10922,10924,9912,9912,235
EUR,2020-10-21T00:00:00Z,1142,1152,10308,220,11450,11460,10308,10308,220
EUR,2020-10-22T00:00:00Z,1176,1196,11105,251,12281,12301,11105,11105,251
EUR,2020-10-23T00:00:00Z,1214,1247,12728,271,13942,13975,12728,12728,271
EUR,2020-10-24T00:00:00Z,1214,1263,9692,262,10906,10955,9692,9692,262
EUR,2020-10-25T00:00:00Z,1253,1229,10557,256,11810,11786,10557,10557,256
EUR,2020-10-26T00:00:00Z,1095,1075,11114,229,12209,12189,11114,11114,229
EUR,2020-10-27T00:00:00Z,1027,1048,9555,237,10582,10603,9555,9555,237
EUR,2020-10-28T00:00:00Z,1149,1189,10041,255,11190,11230,10041,10041,255
EUR,2020-10-29T00:00:00Z,1258,1236,10692,254,11950,11928,10692,10692,254
EUR,2020-10-30T00:00:00Z,1231,1248,12119,275,13350,13367,12119,12119,275
EUR,2020-10-31T00:00:00Z,1296,1307,8630,281,9926,9937,8630,8630,281
EUR,2020-11-01T00:00:00Z,1469,1459,10666,677,12135,12125,10666,10666,246
EUR,2020-11-02T00:00:00Z,1072,1070,10248,251,11320,11318,10248,10248,251
EUR,2020-11-03T00:00:00Z,1041,1043,8634,221,9675,9677,8634,8634,221
EUR,2020-11-04T00:00:00Z,1162,1169,9058,246,10220,10227,9058,9058,246
EUR,2020-11-05T00:00:00Z,1175,1189,9142,249,10317,10331,9142,9142,249
EUR,2020-11-06T00:00:00Z,1187,1216,10612,261,11799,11828,10612,10612,261
EUR,2020-11-07T00:00:00Z,1226,1259,6649,256,7875,7908,6649,6649,256
EUR,2020-11-08T00:00:00Z,1232,1215,8176,292,9408,9391,8176,8176,292
EUR,2020-11-09T00:00:00Z,1072,1022,8814,243,9886,9836,8814,8814,243
EUR,2020-11-10T00:00:00Z,1030,1026,7433,242,8463,8459,7433,7433,242
EUR,2020-11-11T00:00:00Z,1133,1139,7455,270,8588,8594,7455,7455,270
EUR,2020-11-12T00:00:00Z,1162,1194,8170,272,9332,9364,8170,8170,272
EUR,2020-11-13T00:00:00Z,1151,1161,9384,269,10535,10545,9384,9384,269
EUR,2020-11-14T00:00:00Z,1129,1175,5470,268,6599,6645,5470,5470,268
EUR,2020-11-15T00:00:00Z,1230,1182,6931,259,8161,8113,6931,6931,259
EUR,2020-11-16T00:00:00Z,1092,1045,8140,251,9232,9185,8140,8140,251
EUR,2020-11-17T00:00:00Z,988,996,7031,227,8019,8027,7031,7031,227
EUR,2020-11-18T00:00:00Z,1076,1110,7725,239,8801,8835,7725,7725,239
EUR,2020-11-19T00:00:00Z,1098,1111,7566,259,8664,8677,7566,7566,259
EUR,2020-11-20T00:00:00Z,1134,1177,8642,266,9776,9819,8642,8642,266
EUR,2020-11-21T00:00:00Z,1155,1159,4922,261,6077,6081,4922,4922,261
EUR,2020-11-22T00:00:00Z,1191,1127,6177,281,7368,7304,6177,6177,281
EUR,2020-11-23T00:00:00Z,1028,1039,7594,236,8622,8633,7594,7594,236
EUR,2020-11-24T00:00:00Z,971,1003,6629,227,7600,7632,6629,6629,227
EUR,2020-11-25T00:00:00Z,1107,1115,7226,247,8333,8341,7226,7226,247
EUR,2020-11-26T00:00:00Z,1098,1091,7212,261,8310,8303,7212,7212,261
EUR,2020-11-27T00:00:00Z,1143,1159,8267,281,9410,9426,8267,8267,281
EUR,2020-11-28T00:00:00Z,1098,1139,4690,250,5788,5829,4690,4690,250
EUR,2020-11-29T00:00:00Z,1176,1134,6053,255,7229,7187,6053,6053,255
EUR,2020-11-30T00:00:00Z,1029,982,7607,244,8636,8589,7607,7607,244
EUR,2020-12-01T00:00:00Z,1121,1164,7264,692,8385,8428,7264,7264,266
EUR,2020-12-02T00:00:00Z,1052,1099,7299,239,8351,8398,7299,7299,239
EUR,2020-12-03T00:00:00Z,1126,1163,7360,257,8486,8523,7360,7360,257
EUR,2020-12-04T00:00:00Z,1189,1203,8695,266,9884,9898,8695,8695,266
EUR,2020-12-05T00:00:00Z,1160,1215,4986,264,6146,6201,4986,4986,264
EUR,2020-12-06T00:00:00Z,1262,1186,5886,267,7148,7072,5886,5886,267
EUR,2020-12-07T00:00:00Z,1074,1071,7393,259,8467,8464,7393,7393,259
EUR,2020-12-08T00:00:00Z,1032,1021,6861,230,7893,7882,6861,6861,230
EUR,2020-12-09T00:00:00Z,1145,1173,7323,248,8468,8496,7323,7323,248
EUR,2020-12-10T00:00:00Z,1238,1251,7712,255,8950,8963,7712,7712,255
EUR,2020-12-11T00:00:00Z,1268,1277,8939,291,10207,10216,8939,8939,291
EUR,2020-12-12T00:00:00Z,1233,1277,5300,265,6533,6577,5300,5300,265
EUR,2020-12-13T00:00:00Z,1300,1256,6488,271,7788,7744,6488,6488,271
EUR,2020-12-14T00:00:00Z,1155,1132,8325,259,9480,9457,8325,8325,259
EUR,2020-12-15T00:00:00Z,1184,1189,7644,253,8828,8833,7644,7644,253
EUR,2020-12-16T00:00:00Z,1261,1271,8463,260,9724,9734,8463,8463,260
EUR,2020-12-17T00:00:00Z,1317,1375,9893,271,11210,11268,9893,9893,271
EUR,2020-12-18T00:00:00Z,1410,1421,11856,298,13266,13277,11856,11856,298
EUR,2020-12-19T00:00:00Z,1403,1492,8847,293,10250,10339,8847,8847,293
EUR,2020-12-20T00:00:00Z,1431,1388,9170,284,10601,10558,9170,9170,284
EUR,2020-12-21T00:00:00Z,1255,1215,9666,281,10921,10881,9666,9666,281
EUR,2020-12-22T00:00:00Z,1168,1154,8985,258,10153,10139,8985,8985,258
EUR,2020-12-23T00:00:00Z,1261,1277,9928,307,11189,11205,9928,9928,307
EUR,2020-12-24T00:00:00Z,1123,1059,6251,284,7374,7310,6251,6251,284
EUR,2020-12-25T00:00:00Z,992,993,3565,306,4557,4558,3565,3565,306
EUR,2020-12-26T00:00:00Z,1050,1190,6059,276,7109,7249,6059,6059,276
EUR,2020-12-27T00:00:00Z,1193,1194,8010,300,9203,9204,8010,8010,300
EUR,2020-12-28T00:00:00Z,1080,1070,8081,295,9161,9151,8081,8081,295
EUR,2020-12-29T00:00:00Z,1036,1025,7164,285,8200,8189,7164,7164,285
EUR,2020-12-30T00:00:00Z,1177,1182,8121,309,9298,9303,8121,8121,309
EUR,2020-12-31T00:00:00Z,971,975,4878,275,5849,5853,4878,4878,275
EUR,2021-01-01T00:00:00Z,1043,1150,4911,673,5954,6061,4911,4911,290
EUR,2021-01-02T00:00:00Z,1137,1190,6998,319,8135,8188,6998,6998,319
EUR,2021-01-03T00:00:00Z,1272,1191,9259,350,10531,10450,9259,9259,350
EUR,2021-01-04T00:00:00Z,1109,1064,8972,290,10081,10036,8972,8972,290
EUR,2021-01-05T00:00:00Z,1046,976,7428,271,8474,8404,7428,7428,271
EUR,2021-01-06T00:00:00Z,1100,1138,7282,275,8382,8420,7282,7282,275
EUR,2021-01-07T00:00:00Z,1163,1163,7431,290,8594,8594,7431,7431,290
EUR,2021-01-08T00:00:00Z,1202,1215,8648,305,9850,9863,8648,8648,305
EUR,2021-01-09T00:00:00Z,1235,1240,5761,326,6996,7001,5761,5761,326
EUR,2021-01-10T00:00:00Z,1293,1241,7339,352,8632,8580,7339,7339,352
EUR,2021-01-11T00:00:00Z,1085,1019,7373,272,8458,8392,7373,7373,272
EUR,2021-01-12T00:00:00Z,988,970,6214,274,7202,7184,6214,6214,274
EUR,2021-01-13T00:00:00Z,1091,1134,6599,265,7690,7733,6599,6599,265
EUR,2021-01-14T00:00:00Z,1160,1184,6892,298,8052,8076,6892,6892,298
EUR,2021-01-15T00:00:00Z,1196,1209,7881,310,9077,9090,7881,7881,310
EUR,2021-01-16T00:00:00Z,1199,1234,4552,283,5751,5786,4552,4552,283
EUR,2021-01-17T00:00:00Z,1254,1174,5607,272,6861,6781,5607,5607,272
EUR,2021-01-18T00:00:00Z,1063,1011,7132,237,8195,8143,7132,7132,237
EUR,2021-01-19T00:00:00Z,960,970,6095,257,7055,7065,6095,6095,257
EUR,2021-01-20T00:00:00Z,1082,1114,6642,231,7724,7756,6642,6642,231
EUR,2021-01-21T00:00:00Z,1095,1119,6616,261,7711,7735,6616,6616,261
EUR,2021-01-22T00:00:00Z,1164,1170,7618,268,8782,8788,7618,7618,268
EUR,2021-01-23T00:00:00Z,1151,1183,4276,258,5427,5459,4276,4276,258
EUR,2021-01-24T00:00:00Z,1218,1179,5308,269,6526,6487,5308,5308,269
EUR,2021-01-25T00:00:00Z,1106,1025,6816,242,7922,7841,6816,6816,242
EUR,2021-01-26T00:00:00Z,979,965,6134,244,7113,7099,6134,6134,244
EUR,2021-01-27T00:00:00Z,1025,1073,6285,247,7310,7358,6285,6285,247
EUR,2021-01-28T00:00:00Z,1114,1127,6869,276,7983,7996,6869,6869,276
EUR,2021-01-29T00:00:00Z,1151,1188,7454,261,8605,8642,7454,7454,261
EUR,2021-01-30T00:00:00Z,1188,1217,4257,256,5445,5474,4257,4257,256
EUR,2021-01-31T00:00:00Z,1221,1137,5565,259,6786,6702,5565,5565,259
EUR,2021-02-01T00:00:00Z,1148,1103,7700,594,8848,8803,7700,7700,256
EUR,2021-02-02T00:00:00Z,947,985,6116,224,7063,7101,6116,6116,224
EUR,2021-02-03T00:00:00Z,1041,1088,6553,222,7594,7641,6553,6553,222
EUR,2021-02-04T00:00:00Z,1131,1133,7061,256,8192,8194,7061,7061,256
EUR,2021-02-05T00:00:00Z,1161,1209,7855,253,9016,9064,7855,7855,253
EUR,2021-02-06T00:00:00Z,1207,1224,4338,244,5545,5562,4338,4338,244
EUR,2021-02-07T00:00:00Z,1232,1083,4832,245,6064,5915,4832,4832,245
EUR,2021-02-08T00:00:00Z,1009,992,6148,221,7157,7140,6148,6148,221
EUR,2021-02-09T00:00:00Z,931,1001,5568,229,6499,6569,5568,5568,229
EUR,2021-02-10T00:00:00Z,1116,1107,6437,242,7553,7544,6437,6437,242
EUR,2021-02-11T00:00:00Z,1115,1146,6987,261,8102,8133,6987,6987,261
EUR,2021-02-12T00:00:00Z,1169,1190,7919,263,9088,9109,7919,7919,263
EUR,2021-02-13T00:00:00Z,1188,1214,4981,246,6169,6195,4981,4981,246
EUR,2021-02-14T00:00:00Z,1176,1110,5599,247,6775,6709,5599,5599,247
EUR,2021-02-15T00:00:00Z,1017,964,6847,244,7864,7811,6847,6847,244
EUR,2021-02-16T00:00:00Z,905,925,5934,217,6839,6859,5934,5934,217
EUR,2021-02-17T00:00:00Z,1006,1044,6719,236,7725,7763,6719,6719,236
EUR,2021-02-18T00:00:00Z,1074,1065,7179,259,8253,8244,7179,7179,259
EUR,2021-02-19T00:00:00Z,1094,1159,7971,282,9065,9130,7971,7971,282
EUR,2021-02-20T00:00:00Z,1151,1212,4965,305,6116,6177,4965,4965,305
EUR,2021-02-21T00:00:00Z,1238,1135,5828,280,7066,6963,5828,5828,280
EUR,2021-02-22T00:00:00Z,1010,957,7155,230,8165,8112,7155,7155,230
EUR,2021-02-23T00:00:00Z,956,960,6282,250,7238,7242,6282,6282,250
EUR,2021-02-24T00:00:00Z,1051,1061,7102,263,8153,8163,7102,7102,263
EUR,2021-02-25T00:00:00Z,1133,1142,7480,277,8613,8622,7480,7480,277
EUR,2021-02-26T00:00:00Z,1162,1204,8219,302,9381,9423,8219,8219,302
EUR,2021-02-27T00:00:00Z,1222,1266,4948,294,6170,6214,4948,4948,294
EUR,2021-02-28T00:00:00Z,1283,1209,5965,287,7248,7174,5965,5965,287
EUR,2021-03-01T00:00:00Z,1263,1204,8319,830,9582,9523,8319,8319,294
EUR,2021-03-02T00:00:00Z,960,996,6626,251,7586,7622,6626,6626,251
EUR,2021-03-03T00:00:00Z,1098,1148,7165,248,8263,8313,7165,7165,248
EUR,2021-03-04T00:00:00Z,1205,1223,7483,294,8688,8706,7483,7483,294
EUR,2021-03-05T00:00:00Z,1194,1243,8239,339,9433,9482,8239,8239,339
EUR,2021-03-06T00:00:00Z,1230,1249,4913,294,6143,6162,4913,4913,294
EUR,2021-03-07T00:00:00Z,1296,1189,5862,287,7158,7051,5862,5862,287
EUR,2021-03-08T00:00:00Z,1075,1044,7432,294,8507,8476,7432,7432,294
EUR,2021-03-09T00:00:00Z,1041,1036,6559,252,7600,7595,6559,6559,252
EUR,2021-03-10T00:00:00Z,1112,1155,7187,284,8299,8342,7187,7187,284
EUR,2021-03-11T00:00:00Z,1197,1196,7006,280,8203,8202,7006,7006,280
EUR,2021-03-12T00:00:00Z,1206,1230,8206,294,9412,9436,8206,8206,294
EUR,2021-03-13T00:00:00Z,1217,1267,4576,288,5793,5843,4576,4576,288
EUR,2021-03-14T00:00:00Z,1300,1207,5772,313,7072,6979,5772,5772,313
EUR,2021-03-15T00:00:00Z,1111,1057,7256,254,8367,8313,7256,7256,254
EUR,2021-03-16T00:00:00Z,1037,1060,6696,282,7733,7756,6696,6696,282
EUR,2021-03-17T00:00:00Z,1150,1192,7290,301,8440,8482,7290,7290,301
EUR,2021-03-18T00:00:00Z,1252,1242,7692,309,8944,8934,7692,7692,309
EUR,2021-03-19T00:00:00Z,1248,1279,8571,332,9819,9850,8571,8571,332
EUR,2021-03-20T00:00:00Z,1289,1339,5143,305,6432,6482,5143,5143,305
EUR,2021-03-21T00:00:00Z,1329,1241,6076,327,7405,7317,6076,6076,327
EUR,2021-03-22T00:00:00Z,1135,1096,7737,272,8872,8833,7737,7737,272
EUR,2021-03-23T00:00:00Z,1059,1098,6874,258,7933,7972,6874,6874,258
EUR,2021-03-24T00:00:00Z,1182,1217,7761,282,8943,8978,7761,7761,282
EUR,2021-03-25T00:00:00Z,1305,1329,8372,314,9677,9701,8372,8372,314
EUR,2021-03-26T00:00:00Z,1313,1347,9654,313,10967,11001,9654,9654,313
EUR,2021-03-27T00:00:00Z,1307,1368,5967,306,7274,7335,5967,5967,306
EUR,2021-03-28T00:00:00Z,1394,1307,7252,334,8646,8559,7252,7252,334
EUR,2021-03-29T00:00:00Z,1222,1173,8564,286,9786,9737,8564,8564,286
EUR,2021-03-30T00:00:00Z,1200,1184,7785,282,8985,8969,7785,7785,282
EUR,2021-03-31T00:00:00Z,1212,1265,9079,295,10291,10344,9079,9079,295
EUR,2021-04-01T00:00:00Z,1481,1557,10009,853,11490,11566,10009,10009,337
EUR,2021-04-02T00:00:00Z,1353,1324,8602,321,9955,9926,8602,8602,321
EUR,2021-04-03T00:00:00Z,1321,1355,6056,339,7377,7411,6056,6056,339
EUR,2021-04-04T00:00:00Z,1351,1289,6459,337,7810,7748,6459,6459,337
EUR,2021-04-05T00:00:00Z,1177,1109,7408,305,8585,8517,7408,7408,305
EUR,2021-04-06T00:00:00Z,1093,1077,7354,313,8447,8431,7354,7354,313
EUR,2021-04-07T00:00:00Z,1209,1249,8077,333,9286,9326,8077,8077,333
EUR,2021-04-08T00:00:00Z,1327,1349,8545,328,9872,9894,8545,8545,328
EUR,2021-04-09T00:00:00Z,1340,1363,9787,320,11127,11150,9787,9787,320
EUR,2021-04-10T00:00:00Z,1362,1379,6510,307,7872,7889,6510,6510,307
EUR,2021-04-11T00:00:00Z,1429,1344,7836,355,9265,9180,7836,7836,355
EUR,2021-04-12T00:00:00Z,1221,1146,8500,296,9721,9646,8500,8500,296
EUR,2021-04-13T00:00:00Z,1126,1093,7484,301,8610,8577,7484,7484,301
EUR,2021-04-14T00:00:00Z,1193,1236,8139,288,9332,9375,8139,8139,288
EUR,2021-04-15T00:00:00Z,1262,1304,8552,329,9814,9856,8552,8552,329
EUR,2021-04-16T00:00:00Z,1276,1259,9719,309,10995,10978,9719,9719,309
EUR,2021-04-17T00:00:00Z,1268,1325,6072,315,7340,7397,6072,6072,315
EUR,2021-04-18T00:00:00Z,1379,1294,7386,326,8765,8680,7386,7386,326
EUR,2021-04-19T00:00:00Z,1168,1138,8581,295,9749,9719,8581,8581,295
EUR,2021-04-20T00:00:00Z,1108,1104,7676,284,8784,8780,7676,7676,284
EUR,2021-04-21T00:00:00Z,1149,1206,8155,286,9304,9361,8155,8155,286
EUR,2021-04-22T00:00:00Z,1265,1285,8469,315,9734,9754,8469,8469,315
EUR,2021-04-23T00:00:00Z,1239,1267,9693,322,10932,10960,9693,9693,322
EUR,2021-04-24T00:00:00Z,1280,1314,6253,319,7533,7567,6253,6253,319
EUR,2021-04-25T00:00:00Z,1288,1246,7228,330,8516,8474,7228,7228,330
EUR,2021-04-26T00:00:00Z,1127,1134,8540,304,9667,9674,8540,8540,304
EUR,2021-04-27T00:00:00Z,1084,1055,7629,309,8713,8684,7629,7629,309
EUR,2021-04-28T00:00:00Z,1178,1213,8488,340,9666,9701,8488,8488,340
EUR,2021-04-29T00:00:00Z,1299,1329,9065,365,10364,10394,9065,9065,365
EUR,2021-04-30T00:00:00Z,1352,1339,9573,388,10925,10912,9573,9573,388
EUR,2021-05-01T00:00:00Z,1653,1683,7422,807,9075,9105,7422,7422,335
EUR,2021-05-02T00:00:00Z,1335,1244,7066,355,8401,8310,7066,7066,355
EUR,2021-05-03T00:00:00Z,1179,1109,8744,339,9923,9853,8744,8744,339
EUR,2021-05-04T00:00:00Z,1070,1077,7683,335,8753,8760,7683,7683,335
EUR,2021-05-05T00:00:00Z,1165,1177,8442,340,9607,9619,8442,8442,340
EUR,2021-05-06T00:00:00Z,1208,1255,8855,348,10063,10110,8855,8855,348
EUR,2021-05-07T00:00:00Z,1285,1273,10342,367,11627,11615,10342,10342,367
EUR,2021-05-08T00:00:00Z,1302,1339,7092,368,8394,8431,7092,7092,368
EUR,2021-05-09T00:00:00Z,1328,1227,7905,400,9233,9132,7905,7905,400
EUR,2021-05-10T00:00:00Z,1180,1187,9091,406,10271,10278,9091,9091,406
EUR,2021-05-11T00:00:00Z,1149,1133,8234,344,9383,9367,8234,8234,344
EUR,2021-05-12T00:00:00Z,1190,1199,9760,340,10950,10959,9760,9760,340
EUR,2021-05-13T00:00:00Z,1240,1244,8471,335,9711,9715,8471,8471,335
EUR,2021-05-14T00:00:00Z,1275,1237,9293,339,10568,10530,9293,9293,339
EUR,2021-05-15T00:00:00Z,1274,1334,6850,347,8124,8184,6850,6850,347
EUR,2021-05-16T00:00:00Z,1357,1219,9292,344,10649,10511,9292,9292,344
EUR,2021-05-17T00:00:00Z,1177,1158,10111,319,11288,11269,10111,10111,319
EUR,2021-05-18T00:00:00Z,1133,1130,9282,343,10415,10412,9282,9282,343
EUR,2021-05-19T00:00:00Z,1196,1225,9778,340,10974,11003,9778,9778,340
EUR,2021-05-20T00:00:00Z,1286,1297,11013,358,12299,12310,11013,11013,358
EUR,2021-05-21T00:00:00Z,1301,1314,12485,368,13786,13799,12485,12485,368
EUR,2021-05-22T00:00:00Z,1265,1319,8334,342,9599,9653,8334,8334,342
EUR,2021-05-23T00:00:00Z,1359,1319,9136,372,10495,10455,9136,9136,372
EUR,2021-05-24T00:00:00Z,1196,1154,10936,348,12132,12090,10936,10936,348
EUR,2021-05-25T00:00:00Z,1106,1118,9736,351,10842,10854,9736,9736,351
EUR,2021-05-26T00:00:00Z,1217,1221,10336,360,11553,11557,10336,10336,360
EUR,2021-05-27T00:00:00Z,1284,1314,11132,363,12416,12446,11132,11132,363
EUR,2021-05-28T00:00:00Z,1342,1302,13359,373,14701,14661,13359,13359,373
EUR,2021-05-29T00:00:00Z,1273,1343,9511,357,10784,10854,9511,9511,357
EUR,2021-05-30T00:00:00Z,1366,1303,10542,393,11908,11845,10542,10542,393
EUR,2021-05-31T00:00:00Z,1168,1164,11278,354,12446,12442,11278,11278,354
EUR,2021-06-01T00:00:00Z,1598,1633,13036,989,14634,14669,13036,13036,373
EUR,2021-06-02T00:00:00Z,1273,1290,12546,368,13819,13836,12546,12546,368
EUR,2021-06-03T00:00:00Z,1365,1393,12672,388,14037,14065,12672,12672,388
EUR,2021-06-04T00:00:00Z,1372,1336,14170,373,15542,15506,14170,14170,373
EUR,2021-06-05T00:00:00Z,1362,1381,11205,395,12567,12586,11205,11205,395
EUR,2021-06-06T00:00:00Z,1428,1377,13068,411,14496,14445,13068,13068,411
EUR,2021-06-07T00:00:00Z,1266,1236,13287,375,14553,14523,13287,13287,375
EUR,2021-06-08T00:00:00Z,1167,1168,11840,368,13007,13008,11840,11840,368
EUR,2021-06-09T00:00:00Z,1293,1282,12510,389,13803,13792,12510,12510,389
EUR,2021-06-10T00:00:00Z,1386,1420,13433,408,14819,14853,13433,13433,408
EUR,2021-06-11T00:00:00Z,1404,1391,15020,392,16424,16411,15020,15020,392
EUR,2021-06-12T00:00:00Z,1400,1431,11397,396,12797,12828,11397,11397,396
EUR,2021-06-13T00:00:00Z,1488,1408,13091,411,14579,14499,13091,13091,411
EUR,2021-06-14T00:00:00Z,1339,1334,14010,391,15349,15344,14010,14010,391
EUR,2021-06-15T00:00:00Z,1410,1393,12554,380,13964,13947,12554,12554,380
EUR,2021-06-16T00:00:00Z,1526,1532,13755,392,15281,15287,13755,13755,392
EUR,2021-06-17T00:00:00Z,1580,1598,14470,419,16050,16068,14470,14470,419
EUR,2021-06-18T00:00:00Z,1621,1585,16110,401,17731,17695,16110,16110,401
EUR,2021-06-19T00:00:00Z,1569,1648,12765,425,14334,14413,12765,12765,425
EUR,2021-06-20T00:00:00Z,1729,1669,14087,432,15816,15756,14087,14087,432
EUR,2021-06-21T00:00:00Z,1519,1499,14928,398,16447,16427,14928,14928,398
EUR,2021-06-22T00:00:00Z,1516,1509,13606,404,15122,15115,13606,13606,404
EUR,2021-06-23T00:00:00Z,1588,1626,14347,391,15935,15973,14347,14347,391
EUR,2021-06-24T00:00:00Z,1746,1731,15294,440,17040,17025,15294,15294,440
EUR,2021-06-25T00:00:00Z,1781,1783,16983,427,18764,18766,16983,16983,427
EUR,2021-06-26T00:00:00Z,1761,1774,13872,427,15633,15646,13872,13872,427
EUR,2021-06-27T00:00:00Z,1847,1807,15226,431,17073,17033,15226,15226,431
EUR,2021-06-28T00:00:00Z,1684,1626,16145,407,17829,17771,16145,16145,407
EUR,2021-06-29T00:00:00Z,1626,1643,14394,401,16020,16037,14394,14394,401
EUR,2021-06-30T00:00:00Z,1721,1772,15621,423,17342,17393,15621,15621,423
EUR,2021-07-01T00:00:00Z,2595,2667,19183,1121,21778,21850,19183,19183,445
EUR,2021-07-02T00:00:00Z,1954,1966,19298,437,21252,21264,19298,19298,437
EUR,2021-07-03T00:00:00Z,1970,1980,16788,407,18758,18768,16788,16788,407
EUR,2021-07-04T00:00:00Z,2014,1946,17325,445,19339,19271,17325,17325,445
EUR,2021-07-05T00:00:00Z,1821,1789,17976,408,19797,19765,17976,17976,408
EUR,2021-07-06T00:00:00Z,1791,1772,16220,412,18011,17992,16220,16220,412
EUR,2021-07-07T00:00:00Z,1868,1934,17228,400,19096,19162,17228,17228,400
EUR,2021-07-08T00:00:00Z,1996,2039,17800,433,19796,19839,17800,17800,433
EUR,2021-07-09T00:00:00Z,2033,2008,19817,429,21850,21825,19817,19817,429
EUR,2021-07-10T00:00:00Z,2024,2068,17318,409,19342,19386,17318,17318,409
EUR,2021-07-11T00:00:00Z,2097,2014,17862,438,19959,19876,17862,17862,438
EUR,2021-07-12T00:00:00Z,1901,1893,18473,408,20374,20366,18473,18473,408
EUR,2021-07-13T00:00:00Z,1839,1863,16564,391,18403,18427,16564,16564,391
EUR,2021-07-14T00:00:00Z,1944,1962,17122,437,19066,19084,17122,17122,437
EUR,2021-07-15T00:00:00Z,2066,2074,18176,450,20242,20250,18176,18176,450
EUR,2021-07-16T00:00:00Z,2112,2082,20440,434,22552,22522,20440,20440,434
EUR,2021-07-17T00:00:00Z,2101,2093,18223,419,20324,20316,18223,18223,419
EUR,2021-07-18T00:00:00Z,2066,2042,18578,436,20644,20620,18578,18578,436
EUR,2021-07-19T00:00:00Z,1948,1926,19429,403,21377,21355,19429,19429,403
EUR,2021-07-20T00:00:00Z,1911,1891,18136,383,20047,20027,18136,18136,383
EUR,2021-07-21T00:00:00Z,1885,1947,18517,388,20402,20464,18517,18517,388
EUR,2021-07-22T00:00:00Z,2010,2036,19194,407,21204,21230,19194,19194,407
EUR,2021-07-23T00:00:00Z,2082,2069,21114,437,23196,23183,21114,21114,437
EUR,2021-07-24T00:00:00Z,2081,2105,18867,422,20948,20972,18867,18867,422
EUR,2021-07-25T00:00:00Z,2095,2044,19482,448,21577,21526,19482,19482,448
EUR,2021-07-26T00:00:00Z,1848,1842,18319,412,20167,20161,18319,18319,412
EUR,2021-07-27T00:00:00Z,1874,1863,18102,397,19976,19965,18102,18102,397
EUR,2021-07-28T00:00:00Z,1946,1974,18631,411,20577,20605,18631,18631,411
EUR,2021-07-29T00:00:00Z,2040,2039,19395,464,21435,21434,19395,19395,464
EUR,2021-07-30T00:00:00Z,2046,2090,21238,442,23284,23328,21238,21238,442
EUR,2021-07-31T00:00:00Z,2104,2141,19468,405,21572,21609,19468,19468,405
EUR,2021-08-01T00:00:00Z,2875,2868,21381,1150,24256,24249,21381,21381,421
EUR,2021-08-02T00:00:00Z,1956,1919,20343,401,22299,22262,20343,20343,401
EUR,2021-08-03T00:00:00Z,1896,1905,18699,414,20595,20604,18699,18699,414
EUR,2021-08-04T00:00:00Z,1960,1979,19057,421,21017,21036,19057,19057,421
EUR,2021-08-05T00:00:00Z,2035,2018,19592,446,21627,21610,19592,19592,446
EUR,2021-08-06T00:00:00Z,2043,2037,21168,432,23211,23205,21168,21168,432
EUR,2021-08-07T00:00:00Z,2075,2110,19214,422,21289,21324,19214,19214,422
EUR,2021-08-08T00:00:00Z,2079,2069,20069,456,22148,22138,20069,20069,456
EUR,2021-08-09T00:00:00Z,1972,1900,19970,423,21942,21870,19970,19970,423
EUR,2021-08-10T00:00:00Z,1957,1973,18532,416,20489,20505,18532,18532,416
EUR,2021-08-11T00:00:00Z,1946,1994,19022,429,20968,21016,19022,19022,429
EUR,2021-08-12T00:00:00Z,2050,2024,19743,443,21793,21767,19743,19743,443
EUR,2021-08-13T00:00:00Z,2076,2065,21225,472,23301,23290,21225,21225,472
