REG,DATE,ARRS,DEPS,HEAVY,MED,LIGHT,ARRS_DOM,DEPS_DOM,OVR_FLTS,PAX,CARGO,OTHER
EUR,2021-04-07T00:00:00Z,9286,9326,2108,7338,1424,8077,8077,333,6714,1438,2805
EUR,2021-04-08T00:00:00Z,9872,9894,2178,7580,1792,8545,8545,328,6977,1441,3270
EUR,2021-04-09T00:00:00Z,11127,11150,2145,8889,1777,9787,9787,320,8416,1292,3195
EUR,2021-04-10T00:00:00Z,7872,7889,2076,6652,831,6510,6510,307,7049,752,1839
EUR,2021-04-11T00:00:00Z,9265,9180,2038,8060,868,7836,7836,355,8373,730,1975
EUR,2021-04-12T00:00:00Z,9721,9646,1872,7891,1402,8500,8500,296,7437,1150,2698
EUR,2021-04-13T00:00:00Z,8610,8577,1915,6408,1682,7484,7484,301,5728,1399,2982
EUR,2021-04-14T00:00:00Z,9332,9375,2116,6935,1807,8139,8139,288,6347,1443,3157
EUR,2021-04-15T00:00:00Z,9814,9856,2144,7515,1790,8552,8552,329,6746,1464,3304
EUR,2021-04-16T00:00:00Z,10995,10978,2102,8626,1837,9719,9719,309,8143,1284,3201
EUR,2021-04-17T00:00:00Z,7340,7397,2014,6019,948,6072,6072,315,6542,745,1779
EUR,2021-04-18T00:00:00Z,8765,8680,2018,7382,986,7386,7386,326,7727,729,2040
EUR,2021-04-19T00:00:00Z,9749,9719,1887,7667,1630,8581,8581,295,7146,1137,2996
EUR,2021-04-20T00:00:00Z,8784,8780,1928,6360,1886,7676,7676,284,5556,1412,3293
EUR,2021-04-21T00:00:00Z,9304,9361,2132,6785,1879,8155,8155,286,6058,1456,3382
EUR,2021-04-22T00:00:00Z,9734,9754,2156,7302,1878,8469,8469,315,6640,1442,3350
EUR,2021-04-23T00:00:00Z,10932,10960,2095,8452,1976,9693,9693,322,7857,1280,3458
EUR,2021-04-24T00:00:00Z,7533,7567,2043,5986,1138,6253,6253,319,6451,747,2038
EUR,2021-04-25T00:00:00Z,8516,8474,1975,7097,1021,7228,7228,330,7560,692,1945
EUR,2021-04-26T00:00:00Z,9667,9674,1862,7542,1702,8540,8540,304,6976,1139,3077
EUR,2021-04-27T00:00:00Z,8713,8684,1895,6316,1867,7629,7629,309,5568,1408,3183
EUR,2021-04-28T00:00:00Z,9666,9701,2128,7192,1900,8488,8488,340,6371,1482,3452
EUR,2021-04-29T00:00:00Z,10364,10394,2145,8035,1879,9065,9065,365,7161,1513,3494
EUR,2021-04-30T00:00:00Z,10925,10912,2168,8720,1765,9573,9573,388,8136,1219,3376
EUR,2021-05-01T00:00:00Z,9075,9105,2330,8195,1038,7422,7422,348,6963,691,1890
EUR,2021-05-02T00:00:00Z,8401,8310,2040,7099,863,7066,7066,355,7576,693,1844
EUR,2021-05-03T00:00:00Z,9923,9853,1855,7833,1684,8744,8744,339,7368,1030,3082
EUR,2021-05-04T00:00:00Z,8753,8760,1927,6704,1534,7683,7683,335,5855,1358,3052
EUR,2021-05-05T00:00:00Z,9607,9619,2109,7322,1693,8442,8442,340,6494,1450,3280
EUR,2021-05-06T00:00:00Z,10063,10110,2157,7555,1955,8855,8855,348,6784,1468,3530
EUR,2021-05-07T00:00:00Z,11627,11615,2104,9178,1987,10342,10342,367,8506,1259,3574
EUR,2021-05-08T00:00:00Z,8394,8431,2097,6706,1299,7092,7092,368,7110,730,2337
EUR,2021-05-09T00:00:00Z,9233,9132,1991,7845,1026,7905,7905,400,8044,726,2197
EUR,2021-05-10T00:00:00Z,10271,10278,1921,8211,1732,9091,9091,406,7443,1168,3353
EUR,2021-05-11T00:00:00Z,9383,9367,1981,6928,1953,8234,8234,344,5953,1415,3581
EUR,2021-05-12T00:00:00Z,10950,10959,2106,8187,2198,9760,9760,340,7091,1393,4103
EUR,2021-05-13T00:00:00Z,9711,9715,2041,7645,1605,8471,8471,335,7167,1155,3101
EUR,2021-05-14T00:00:00Z,10568,10530,2032,8545,1568,9293,9293,339,8081,1200,2945
EUR,2021-05-15T00:00:00Z,8124,8184,2057,6748,1002,6850,6850,347,7177,747,1949
EUR,2021-05-16T00:00:00Z,10649,10511,2009,8910,1294,9292,9292,344,8890,713,2679
EUR,2021-05-17T00:00:00Z,11288,11269,1822,9172,1772,10111,10111,319,8334,1099,3409
EUR,2021-05-18T00:00:00Z,10415,10412,1957,7985,1948,9282,9282,343,6926,1405,3648
EUR,2021-05-19T00:00:00Z,10974,11003,2041,8472,2028,9778,9778,340,7356,1425,3849
EUR,2021-05-20T00:00:00Z,12299,12310,2144,9439,2373,11013,11013,358,8251,1469,4352
EUR,2021-05-21T00:00:00Z,13786,13799,2114,11197,2159,12485,12485,368,10212,1293,4062
EUR,2021-05-22T00:00:00Z,9599,9653,2047,8098,1117,8334,8334,342,8408,741,2185
EUR,2021-05-23T00:00:00Z,10495,10455,2074,9046,1067,9136,9136,372,9286,696,2320
EUR,2021-05-24T00:00:00Z,12132,12090,1873,9933,1830,10936,10936,348,9083,1023,3626
EUR,2021-05-25T00:00:00Z,10842,10854,1948,8379,1985,9736,9736,351,7301,1385,3727
EUR,2021-05-26T00:00:00Z,11553,11557,2138,8786,2211,10336,10336,360,7689,1438,4138
EUR,2021-05-27T00:00:00Z,12416,12446,2152,9571,2371,11132,11132,363,8398,1462,4341
EUR,2021-05-28T00:00:00Z,14701,14661,2151,11806,2420,13359,13359,373,10600,1267,4594
EUR,2021-05-29T00:00:00Z,10784,10854,2120,9001,1365,9511,9511,357,9059,759,2740
EUR,2021-05-30T00:00:00Z,11908,11845,2073,10177,1356,10542,10542,393,10165,711,2835
EUR,2021-05-31T00:00:00Z,12446,12442,1874,10058,2034,11278,11278,354,9347,1062,3652
EUR,2021-06-01T00:00:00Z,14634,14669,2332,12651,2271,13036,13036,388,9343,1355,3905
EUR,2021-06-02T00:00:00Z,13819,13836,2166,10975,2337,12546,12546,368,9889,1338,4361
EUR,2021-06-03T00:00:00Z,14037,14065,2207,11412,2201,12672,12672,388,10495,1389,4052
EUR,2021-06-04T00:00:00Z,15542,15506,2180,13045,2028,14170,14170,373,12309,1270,3741
EUR,2021-06-05T00:00:00Z,12567,12586,2116,11027,1202,11205,11205,395,11160,736,2514
EUR,2021-06-06T00:00:00Z,14496,14445,2158,12693,1434,13068,13068,411,12595,713,3093
EUR,2021-06-07T00:00:00Z,14553,14523,1976,12140,2048,13287,13287,375,11181,1131,3952
EUR,2021-06-08T00:00:00Z,13007,13008,2020,10266,2259,11840,11840,368,9245,1408,3982
EUR,2021-06-09T00:00:00Z,13803,13792,2221,10887,2368,12510,12510,389,9813,1439,4335
EUR,2021-06-10T00:00:00Z,14819,14853,2211,11957,2480,13433,13433,408,10777,1444,4555
EUR,2021-06-11T00:00:00Z,16424,16411,2173,13723,2313,15020,15020,392,12758,1263,4283
EUR,2021-06-12T00:00:00Z,12797,12828,2138,11107,1380,11397,11397,396,11363,711,2631
EUR,2021-06-13T00:00:00Z,14579,14499,2186,12739,1474,13091,13091,411,12750,679,3096
EUR,2021-06-14T00:00:00Z,15349,15344,2032,12880,2163,14010,14010,391,11814,1163,4190
EUR,2021-06-15T00:00:00Z,13964,13947,2061,11475,2203,12554,12554,380,10241,1408,4195
EUR,2021-06-16T00:00:00Z,15281,15287,2326,12495,2385,13755,13755,392,11338,1444,4570
EUR,2021-06-17T00:00:00Z,16050,16068,2290,13371,2408,14470,14470,419,12164,1456,4593
EUR,2021-06-18T00:00:00Z,17731,17695,2256,15285,2178,16110,16110,401,14181,1273,4375
EUR,2021-06-19T00:00:00Z,14334,14413,2198,12872,1338,12765,12765,425,13018,720,2773
EUR,2021-06-20T00:00:00Z,15816,15756,2302,14287,1329,14087,14087,432,14293,720,3059
EUR,2021-06-21T00:00:00Z,16447,16427,2113,14175,2057,14928,14928,398,13113,1141,4201
EUR,2021-06-22T00:00:00Z,15122,15115,2167,12729,2141,13606,13606,404,11512,1410,4235
EUR,2021-06-23T00:00:00Z,15935,15973,2339,13186,2429,14347,14347,391,12119,1422,4559
EUR,2021-06-24T00:00:00Z,17040,17025,2387,14327,2499,15294,15294,440,13149,1402,4796
EUR,2021-06-25T00:00:00Z,18764,18766,2350,16285,2340,16983,16983,427,15176,1195,4708
EUR,2021-06-26T00:00:00Z,15633,15646,2336,14028,1471,13872,13872,427,14119,741,3059
EUR,2021-06-27T00:00:00Z,17073,17033,2361,15447,1504,15226,15226,431,15384,721,3345
EUR,2021-06-28T00:00:00Z,17829,17771,2169,15471,2224,16145,16145,407,14378,1171,4433
EUR,2021-06-29T00:00:00Z,16020,16037,2223,13776,2067,14394,14394,401,12715,1407,4062
EUR,2021-06-30T00:00:00Z,17342,17393,2381,14845,2313,15621,15621,423,13516,1402,4742
EUR,2021-07-01T00:00:00Z,21778,21850,2989,20060,2515,19183,19183,412,15866,1410,4918
EUR,2021-07-02T00:00:00Z,21252,21264,2500,18798,2359,19298,19298,437,17875,1223,4676
EUR,2021-07-03T00:00:00Z,18758,18768,2451,17080,1616,16788,16788,407,17056,723,3465
EUR,2021-07-04T00:00:00Z,19339,19271,2421,17945,1365,17325,17325,445,17915,694,3256
EUR,2021-07-05T00:00:00Z,19797,19765,2317,17516,2163,17976,17976,408,16784,1153,4181
EUR,2021-07-06T00:00:00Z,18011,17992,2298,15905,1994,16220,16220,412,14803,1384,4127
EUR,2021-07-07T00:00:00Z,19096,19162,2493,16589,2349,17228,17228,400,15590,1405,4576
EUR,2021-07-08T00:00:00Z,19796,19839,2567,17422,2280,17800,17800,433,16350,1461,4591
EUR,2021-07-09T00:00:00Z,21850,21825,2546,19296,2445,19817,19817,429,18383,1257,4747
EUR,2021-07-10T00:00:00Z,19342,19386,2527,17760,1533,17318,17318,409,17655,704,3547
EUR,2021-07-11T00:00:00Z,19959,19876,2537,18358,1517,17862,17862,438,18405,716,3424
EUR,2021-07-12T00:00:00Z,20374,20366,2374,18174,2129,18473,18473,408,17051,1156,4588
EUR,2021-07-13T00:00:00Z,18403,18427,2325,16379,1954,16564,16564,391,15464,1376,3945
EUR,2021-07-14T00:00:00Z,19066,19084,2605,16938,1924,17122,17122,437,16115,1398,4088
EUR,2021-07-15T00:00:00Z,20242,20250,2633,17874,2260,18176,18176,450,16893,1458,4549
EUR,2021-07-16T00:00:00Z,22552,22522,2672,20093,2305,20440,20440,434,19320,1242,4621
EUR,2021-07-17T00:00:00Z,20324,20316,2631,18609,1596,18223,18223,419,18514,717,3705
EUR,2021-07-18T00:00:00Z,20644,20620,2560,18939,1624,18578,18578,436,19035,693,3533
EUR,2021-07-19T00:00:00Z,21377,21355,2412,19019,2277,19429,19429,403,18284,1129,4412
EUR,2021-07-20T00:00:00Z,20047,20027,2398,17517,2407,18136,18136,383,16591,1350,4520
EUR,2021-07-21T00:00:00Z,20402,20464,2513,17941,2285,18517,18517,388,16993,1375,4488
EUR,2021-07-22T00:00:00Z,21204,21230,2527,18705,2416,19194,19194,407,17740,1402,4657
EUR,2021-07-23T00:00:00Z,23196,23183,2613,20707,2383,21114,21114,437,19918,1249,4644
EUR,2021-07-24T00:00:00Z,20948,20972,2559,19413,1504,18867,18867,422,19497,672,3409
EUR,2021-07-25T00:00:00Z,21577,21526,2552,20084,1435,19482,19482,448,20079,648,3491
EUR,2021-07-26T00:00:00Z,20167,20161,2317,18197,1908,18319,18319,412,17503,1097,3962
EUR,2021-07-27T00:00:00Z,19976,19965,2381,17801,2055,18102,18102,397,16737,1364,4262
EUR,2021-07-28T00:00:00Z,20577,20605,2572,18199,2192,18631,18631,411,17380,1396,4297
EUR,2021-07-29T00:00:00Z,21435,21434,2599,19020,2321,19395,19395,464,18075,1368,4644
EUR,2021-07-30T00:00:00Z,23284,23328,2627,20984,2207,21238,21238,442,20207,1241,4475
EUR,2021-07-31T00:00:00Z,21572,21609,2605,19869,1645,19468,19468,405,19727,686,3816
EUR,2021-08-01T00:00:00Z,24256,24249,3031,23643,1599,21381,21381,422,20676,682,3711
EUR,2021-08-02T00:00:00Z,22299,22262,2398,20189,2033,20343,20343,401,19377,1078,4290
EUR,2021-08-03T00:00:00Z,20595,20604,2429,18525,1962,18699,18699,414,17763,1361,3912
EUR,2021-08-04T00:00:00Z,21017,21036,2623,18845,1951,19057,19057,421,18145,1375,4009
EUR,2021-08-05T00:00:00Z,21627,21610,2584,19477,2031,19592,19592,446,18816,1367,4049
EUR,2021-08-06T00:00:00Z,23211,23205,2682,20923,2077,21168,21168,432,20481,1252,4069
EUR,2021-08-07T00:00:00Z,21289,21324,2645,19737,1440,19214,19214,422,19935,693,3286
EUR,2021-08-08T00:00:00Z,22148,22138,2629,20556,1490,20069,20069,456,20716,687,3435
EUR,2021-08-09T00:00:00Z,21942,21870,2506,19866,1895,19970,19970,423,19327,1129,3929
EUR,2021-08-10T00:00:00Z,20489,20505,2460,18399,2021,18532,18532,416,17663,1367,3967
EUR,2021-08-11T00:00:00Z,20968,21016,2649,18682,2061,19022,19022,429,18101,1405,4013
EUR,2021-08-12T00:00:00Z,21793,21767,2590,19463,2208,19743,19743,443,18761,1391,4265
EUR,2021-08-13T00:00:00Z,23301,23290,2682,21012,2146,21225,21225,472,20478,1226,4232
EUR,2021-08-14T00:00:00Z,21583,21670,2626,19832,1723,19495,19495,422,19939,696,3639
EUR,2021-08-15T00:00:00Z,22314,22290,2632,20757,1529,20156,20156,469,20819,665,3597
EUR,2021-08-16T00:00:00Z,22079,22054,2534,20096,1817,20113,20113,426,19530,1104,3943
EUR,2021-08-17T00:00:00Z,20686,20689,2526,18606,1945,18731,18731,431,17855,1350,4006
EUR,2021-08-18T00:00:00Z,21412,21488,2686,19005,2230,19434,19434,453,18261,1404,4399
EUR,2021-08-19T00:00:00Z,21930,21908,2696,19607,2156,19842,19842,461,18955,1385,4282
EUR,2021-08-20T00:00:00Z,23648,23646,2769,21285,2192,21522,21522,472,20715,1242,4400
EUR,2021-08-21T00:00:00Z,21507,21558,2710,19851,1607,19344,19344,445,19966,693,3605
EUR,2021-08-22T00:00:00Z,22584,22540,2725,20947,1553,20356,20356,456,20949,688,3737
EUR,2021-08-23T00:00:00Z,22561,22518,2586,20333,2076,20524,20524,438,19645,1141,4304
EUR,2021-08-24T00:00:00Z,21139,21128,2574,18825,2174,19145,19145,450,17935,1375,4379
EUR,2021-08-25T00:00:00Z,21865,21917,2778,19382,2304,19779,19779,460,18490,1417,4684
EUR,2021-08-26T00:00:00Z,22491,22455,2731,20085,2302,20309,20309,479,19151,1394,4714
EUR,2021-08-27T00:00:00Z,23977,23961,2893,21609,2170,21746,21746,479,20932,1253,4591
EUR,2021-08-28T00:00:00Z,21584,21632,2789,19965,1546,19382,19382,464,20156,723,3509
EUR,2021-08-29T00:00:00Z,22813,22742,2722,21099,1635,20576,20576,475,21046,704,3849
EUR,2021-08-30T00:00:00Z,23170,23110,2593,20786,2272,21068,21068,437,19848,1114,4824
EUR,2021-08-31T00:00:00Z,21736,21725,2629,19246,2314,19699,19699,425,18189,1362,4766
EUR,2021-09-01T00:00:00Z,23747,23873,3184,22061,2339,21100,21100,466,18588,1434,4568
EUR,2021-09-02T00:00:00Z,22540,22532,2766,19983,2361,20433,20433,469,19165,1403,4700
EUR,2021-09-03T00:00:00Z,23921,23982,2800,21518,2268,21800,21800,482,20771,1303,4627
EUR,2021-09-04T00:00:00Z,21013,21028,2741,19488,1411,18830,18830,427,19810,717,3229
EUR,2021-09-05T00:00:00Z,22448,22399,2709,20667,1676,20262,20262,466,20823,695,3680
EUR,2021-09-06T00:00:00Z,22452,22380,2493,20052,2235,20472,20472,419,19304,1137,4455
EUR,2021-09-07T00:00:00Z,20456,20440,2506,17965,2261,18570,18570,404,17055,1379,4388
EUR,2021-09-08T00:00:00Z,21552,21605,2687,18799,2477,19613,19613,418,17801,1409,4857
EUR,2021-09-09T00:00:00Z,22405,22416,2716,19774,2474,20300,20300,442,18773,1416,4924
EUR,2021-09-10T00:00:00Z,23882,23861,2731,21403,2319,21732,21732,440,20591,1268,4707
EUR,2021-09-11T00:00:00Z,20523,20562,2692,18959,1448,18394,18394,406,19282,733,3173
EUR,2021-09-12T00:00:00Z,22312,22300,2663,20548,1699,20165,20165,461,20543,687,3827
EUR,2021-09-13T00:00:00Z,22334,22271,2497,19953,2203,20378,20378,424,19065,1152,4558
EUR,2021-09-14T00:00:00Z,20347,20358,2519,17989,2171,18438,18438,411,17048,1431,4331
EUR,2021-09-15T00:00:00Z,21159,21187,2684,18629,2197,19222,19222,385,17482,1423,4674
EUR,2021-09-16T00:00:00Z,21987,22002,2629,19391,2330,20049,20049,409,18175,1411,4838
EUR,2021-09-17T00:00:00Z,23974,23916,2708,21319,2472,21840,21840,447,20366,1253,5001
EUR,2021-09-18T00:00:00Z,20036,20109,2699,18377,1542,17944,17944,415,18845,737,3126
EUR,2021-09-19T00:00:00Z,21856,21832,2720,20184,1539,19700,19700,453,20224,737,3600
EUR,2021-09-20T00:00:00Z,22135,22050,2577,19632,2241,20138,20138,402,18918,1157,4490
EUR,2021-09-21T00:00:00Z,20248,20270,2525,17677,2338,18377,18377,397,16682,1413,4539
EUR,2021-09-22T00:00:00Z,20801,20840,2695,18109,2371,18871,18871,404,17199,1437,4669
EUR,2021-09-23T00:00:00Z,22057,22028,2702,19299,2543,19984,19984,442,18179,1453,5022
EUR,2021-09-24T00:00:00Z,23159,23159,2753,20548,2392,21079,21079,453,19731,1299,4773
EUR,2021-09-25T00:00:00Z,19604,19704,2663,18129,1410,17522,17522,414,18583,730,2976
EUR,2021-09-26T00:00:00Z,21520,21503,2685,19956,1486,19365,19365,467,20008,715,3521
EUR,2021-09-27T00:00:00Z,22004,21923,2530,19618,2156,20033,20033,408,18795,1142,4460
EUR,2021-09-28T00:00:00Z,19902,19921,2523,17431,2240,18009,18009,380,16463,1427,4404
EUR,2021-09-29T00:00:00Z,20663,20675,2696,18098,2254,18739,18739,448,17170,1431,4609
EUR,2021-09-30T00:00:00Z,21802,21837,2669,19301,2419,19749,19749,498,18219,1419,4925
EUR,2021-10-01T00:00:00Z,24828,24892,3135,23097,2319,22239,22239,459,20098,1289,4528
EUR,2021-10-02T00:00:00Z,19126,19204,2698,17717,1295,17081,17081,459,18274,738,2787
EUR,2021-10-03T00:00:00Z,20976,20936,2724,19419,1417,18839,18839,486,19668,705,3342
EUR,2021-10-04T00:00:00Z,21339,21282,2558,19178,1943,19383,19383,439,18581,1141,4079
EUR,2021-10-05T00:00:00Z,19210,19179,2563,16970,1945,17340,17340,427,16174,1408,4038
EUR,2021-10-06T00:00:00Z,20132,20195,2693,17670,2154,18220,18220,408,16722,1458,4479
EUR,2021-10-07T00:00:00Z,21191,21220,2684,18782,2271,19155,19155,479,17843,1438,4623
EUR,2021-10-08T00:00:00Z,22939,22952,2779,20370,2301,20896,20896,454,19735,1280,4544
EUR,2021-10-09T00:00:00Z,18889,18957,2697,17434,1347,16826,16826,457,18034,715,2837
EUR,2021-10-10T00:00:00Z,20967,20945,2726,19292,1573,18817,18817,494,19553,719,3459
EUR,2021-10-11T00:00:00Z,21123,21046,2598,18825,2010,19175,19175,438,18337,1164,4057
EUR,2021-10-12T00:00:00Z,19346,19335,2581,17035,2024,17467,17467,425,16245,1379,4131
EUR,2021-10-13T00:00:00Z,19921,19980,2737,17360,2212,18034,18034,441,16668,1451,4343
EUR,2021-10-14T00:00:00Z,21176,21164,2771,18594,2353,19094,19094,471,17826,1450,4597
EUR,2021-10-15T00:00:00Z,22953,22956,2845,20466,2270,20821,20821,492,19888,1308,4511
EUR,2021-10-16T00:00:00Z,18944,18984,2820,17438,1366,16782,16782,477,18077,769,2880
EUR,2021-10-17T00:00:00Z,20658,20631,2796,19182,1370,18445,18445,502,19541,716,3232
EUR,2021-10-18T00:00:00Z,21289,21206,2647,19094,1899,19300,19300,444,18546,1184,4037
EUR,2021-10-19T00:00:00Z,18891,18898,2583,16602,1997,17022,17022,413,15973,1403,3901
EUR,2021-10-20T00:00:00Z,19967,19981,2758,17611,2049,17975,17975,443,16783,1475,4288
EUR,2021-10-21T00:00:00Z,20691,20767,2769,18656,1885,18628,18628,479,17890,1439,4111
EUR,2021-10-22T00:00:00Z,22981,23006,2885,20770,2023,20814,20814,503,20111,1336,4348
EUR,2021-10-23T00:00:00Z,19307,19408,2868,17827,1388,17118,17118,485,18389,745,3059
EUR,2021-10-24T00:00:00Z,20768,20676,2811,19280,1346,18508,18508,500,19782,708,3075
EUR,2021-10-25T00:00:00Z,21205,21151,2685,19042,1905,19193,19193,467,18577,1179,3988
EUR,2021-10-26T00:00:00Z,19113,19087,2594,16711,2124,17201,17201,429,16013,1403,4137
EUR,2021-10-27T00:00:00Z,19837,19904,2818,17314,2200,17885,17885,475,16759,1422,4278
EUR,2021-10-28T00:00:00Z,20807,20826,2827,18551,2057,18717,18717,517,17868,1440,4269
EUR,2021-10-29T00:00:00Z,22501,22478,2843,20315,2024,20363,20363,565,19805,1302,4201
EUR,2021-10-30T00:00:00Z,18751,18788,2828,17529,1140,16564,16564,520,18113,734,2769
EUR,2021-10-31T00:00:00Z,19637,19523,2772,18458,1108,17354,17354,531,18859,654,2971
EUR,2021-11-01T00:00:00Z,21002,21013,2995,20060,1443,18632,18632,511,17853,988,3187
EUR,2021-11-02T00:00:00Z,17805,17808,2572,15890,1668,15945,15945,460,15264,1364,3621
EUR,2021-11-03T00:00:00Z,18550,18612,2781,16423,1820,16608,16608,469,15744,1517,3901
EUR,2021-11-04T00:00:00Z,19281,19314,2733,17225,1876,17273,17273,511,16654,1471,3858
EUR,2021-11-05T00:00:00Z,21121,21137,2810,19018,1903,19038,19038,510,18560,1344,3958
EUR,2021-11-06T00:00:00Z,16387,16485,2731,15257,1151,14260,14260,526,15913,759,2574
EUR,2021-11-07T00:00:00Z,19049,19014,2750,17972,1218,16736,16736,611,18375,696,3026
EUR,2021-11-08T00:00:00Z,19463,19402,2652,17596,1650,17453,17453,485,17217,1206,3603
EUR,2021-11-09T00:00:00Z,17441,17433,2606,15208,1950,15581,15581,470,14547,1425,3917
EUR,2021-11-10T00:00:00Z,18328,18370,2824,15933,2062,16409,16409,528,15361,1486,4119
EUR,2021-11-11T00:00:00Z,18440,18480,2742,16682,1579,16446,16446,528,16160,1434,3570
EUR,2021-11-12T00:00:00Z,20017,20012,2750,18128,1698,17987,17987,532,17893,1373,3428
EUR,2021-11-13T00:00:00Z,14884,14974,2741,13904,907,12824,12824,517,14790,781,2085
EUR,2021-11-14T00:00:00Z,18236,18215,2800,17117,1044,16022,16022,531,17729,724,2671
EUR,2021-11-15T00:00:00Z,19336,19243,2673,17269,1763,17375,17375,500,16980,1210,3655
EUR,2021-11-16T00:00:00Z,17259,17249,2619,15005,1893,15464,15464,471,14389,1486,3776
EUR,2021-11-17T00:00:00Z,17746,17770,2758,15552,1810,15902,15902,505,14885,1532,3837
EUR,2021-11-18T00:00:00Z,18828,18826,2788,16453,2074,16873,16873,533,15831,1542,4098
EUR,2021-11-19T00:00:00Z,20342,20357,2790,18123,1943,18354,18354,510,17751,1401,3811
EUR,2021-11-20T00:00:00Z,15028,15051,2729,13765,1121,13002,13002,537,14582,768,2375
EUR,2021-11-21T00:00:00Z,17634,17597,2778,16493,1012,15485,15485,536,17283,710,2452
EUR,2021-11-22T00:00:00Z,18860,18841,2668,16879,1636,16998,16998,479,16672,1191,3459
EUR,2021-11-23T00:00:00Z,16772,16787,2611,14603,1826,15027,15027,507,14070,1494,3592
EUR,2021-11-24T00:00:00Z,17472,17506,2785,15138,1921,15630,15630,494,14678,1536,3764
EUR,2021-11-25T00:00:00Z,18328,18278,2689,16154,1877,16422,16422,535,15666,1552,3671
EUR,2021-11-26T00:00:00Z,19554,19531,2730,17810,1476,17595,17595,525,17512,1424,3213
EUR,2021-11-27T00:00:00Z,14201,14268,2720,13459,591,12248,12248,547,14354,809,1720
EUR,2021-11-28T00:00:00Z,17188,17184,2739,16334,755,15091,15091,546,17122,740,2143
EUR,2021-11-29T00:00:00Z,18442,18305,2674,16493,1534,16547,16547,500,16382,1249,3221
EUR,2021-11-30T00:00:00Z,16342,16346,2626,14336,1583,14612,14612,468,13819,1540,3318
EUR,2021-12-01T00:00:00Z,18138,18319,3177,16850,1582,15973,15973,495,14419,1549,3157
EUR,2021-12-02T00:00:00Z,17788,17795,2780,15740,1603,15943,15943,482,15352,1569,3317
EUR,2021-12-03T00:00:00Z,19773,19755,2825,17709,1608,17882,17882,495,17449,1405,3392
EUR,2021-12-04T00:00:00Z,14823,14840,2823,13807,700,12830,12830,496,14717,840,1852
EUR,2021-12-05T00:00:00Z,16928,16975,2763,15965,760,14930,14930,513,16880,716,2008
EUR,2021-12-06T00:00:00Z,17911,17830,2654,16087,1337,16114,16114,449,16161,1204,2825
EUR,2021-12-07T00:00:00Z,16042,16033,2655,14078,1465,14313,14313,434,13803,1479,3036
EUR,2021-12-08T00:00:00Z,17311,17349,2787,15257,1549,15543,15543,475,15045,1441,3207
EUR,2021-12-09T00:00:00Z,17918,17927,2865,15789,1633,16052,16052,492,15348,1552,3505
EUR,2021-12-10T00:00:00Z,19472,19469,2863,17654,1356,17543,17543,474,17387,1441,3123
EUR,2021-12-11T00:00:00Z,14713,14750,2773,13615,757,12816,12816,497,14489,804,1915
EUR,2021-12-12T00:00:00Z,17379,17398,2826,16218,848,15374,15374,487,17017,759,2226
EUR,2021-12-13T00:00:00Z,18629,18540,2787,16438,1615,16786,16786,455,16417,1261,3280
EUR,2021-12-14T00:00:00Z,16622,16584,2767,14515,1554,14820,14820,449,14114,1554,3272
EUR,2021-12-15T00:00:00Z,18039,18080,2971,15580,1905,16123,16123,458,15164,1574,3840
EUR,2021-12-16T00:00:00Z,19322,19336,2966,16831,2014,17342,17342,493,16361,1578,3993
EUR,2021-12-17T00:00:00Z,21412,21415,3078,18946,1925,19345,19345,466,18690,1471,3866
EUR,2021-12-18T00:00:00Z,17227,17235,2991,15862,1022,15103,15103,515,16573,830,2556
EUR,2021-12-19T00:00:00Z,18740,18748,2926,17540,912,16586,16586,474,18448,765,2283
EUR,2021-12-20T00:00:00Z,20058,20027,2932,17768,1737,18112,18112,463,17807,1292,3465
EUR,2021-12-21T00:00:00Z,18640,18618,2876,16388,1736,16737,16737,477,16161,1576,3374
EUR,2021-12-22T00:00:00Z,19796,19792,3017,17621,1630,17807,17807,486,17276,1600,3523
EUR,2021-12-23T00:00:00Z,20088,20111,2947,18419,1234,18108,18108,508,18314,1529,2890
EUR,2021-12-24T00:00:00Z,14877,14854,2793,13994,471,12975,12975,501,14883,1094,1367
EUR,2021-12-25T00:00:00Z,9639,9640,2388,9249,287,7893,7893,536,10557,469,968
EUR,2021-12-26T00:00:00Z,17432,17567,2617,16810,596,15500,15500,523,17723,541,1868
EUR,2021-12-27T00:00:00Z,18841,18782,2707,17471,988,16946,16946,487,17714,1009,2530
EUR,2021-12-28T00:00:00Z,16994,17025,2694,15795,901,15140,15140,509,15928,1241,2316
EUR,2021-12-29T00:00:00Z,17500,17525,2859,16298,864,15589,15589,583,16560,1327,2228
EUR,2021-12-30T00:00:00Z,18095,18145,2829,16883,951,16152,16152,573,17191,1357,2210
EUR,2021-12-31T00:00:00Z,14452,14383,2713,13356,592,12667,12667,491,14484,979,1263
EUR,2022-01-01T00:00:00Z,13996,14167,2754,14088,397,11979,11979,524,13932,445,1028
EUR,2022-01-02T00:00:00Z,19397,19359,2782,18403,902,17241,17241,571,19148,551,2498
EUR,2022-01-03T00:00:00Z,19169,19102,2752,17705,1080,17255,17255,519,18049,979,2603
EUR,2022-01-04T00:00:00Z,17003,16956,2707,15329,1236,15166,15166,477,15443,1282,2636
EUR,2022-01-05T00:00:00Z,16740,16769,2838,15113,1175,14908,14908,524,15345,1299,2569
EUR,2022-01-06T00:00:00Z,16705,16720,2756,15006,1375,14813,14813,523,15435,1129,2669
