ICAO,DATE,PHASE,ARRS100,ADD100,TOT_A100,AVG_ADD_TIME
LPPT,2021-08-23,ARR,249,49.01999999999991,6107.499999999999,0.19686746987951773
LPPT,2021-08-24,ARR,168,-66.53333333333332,3805.2166666666676,-0.39603174603174596
LPPT,2021-08-25,ARR,196,81.32000000000009,4550.466666666666,0.41489795918367395
LPPT,2021-08-26,ARR,204,27.57000000000005,4729.5999999999995,0.13514705882352965
LPPT,2021-08-27,ARR,241,202.94666666666672,5733.883333333334,0.8421023513139698
LPPT,2021-08-28,ARR,237,224.1833333333334,5858.133333333334,0.9459212376933899
LPPT,2021-08-29,ARR,268,480.8033333333333,6829.266666666666,1.7940422885572138
LPPT,2021-08-30,ARR,254,247.32999999999993,6350.216666666668,0.9737401574803147
LPPT,2021-08-31,ARR,167,30.136666666666628,3981.2833333333333,0.1804590818363271
LPPT,2021-09-01,ARR,196,63.41666666666673,4583.233333333333,0.3235544217687078
LPPT,2021-09-02,ARR,213,17.393333333333253,5165.333333333334,0.0816588419405317
LPPT,2021-09-03,ARR,238,256.1799999999997,5965.600000000001,1.0763865546218476
LPPT,2021-09-04,ARR,238,115.22666666666666,5752.533333333335,0.4841456582633053
LPPT,2021-09-05,ARR,260,594.81,6578.750000000001,2.287730769230769
LPPT,2021-09-06,ARR,240,547.0500000000002,6059.983333333331,2.279375000000001
LPPT,2021-09-07,ARR,152,94.69666666666666,3574.616666666667,0.6230043859649123
LPPT,2021-09-08,ARR,190,-8.166666666666632,4336.233333333334,-0.0429824561403507
LPPT,2021-09-09,ARR,197,-14.480000000000093,4789.5999999999995,-0.07350253807106646
LPPT,2021-09-10,ARR,232,217.76666666666665,5736.216666666667,0.9386494252873563
LPPT,2021-09-11,ARR,231,389.33000000000004,5732.633333333332,1.6854112554112557
LPPT,2021-09-12,ARR,260,442.69000000000005,6477.533333333332,1.7026538461538463
LPPT,2021-09-13,ARR,237,578.3433333333332,6011.199999999999,2.440267229254571
LPPT,2021-09-14,ARR,154,120.02000000000004,3682.9333333333334,0.7793506493506496
LPPT,2021-09-15,ARR,185,-31.510000000000055,4301.083333333333,-0.17032432432432462
LPPT,2021-09-16,ARR,191,124.47999999999993,4770.416666666667,0.6517277486910992
LPPT,2021-09-17,ARR,232,288.7233333333332,5895.616666666668,1.244497126436781
LPPT,2021-09-18,ARR,226,228.05999999999986,5663.8499999999995,1.009115044247787
LPPT,2021-09-19,ARR,253,451.6366666666665,6550.566666666668,1.7851251646903814
LPPT,2021-09-20,ARR,242,104.23666666666655,5967.066666666669,0.4307300275482089
LPPT,2021-09-21,ARR,153,-41.316666666666755,3636.0666666666666,-0.27004357298475
LPPT,2021-09-22,ARR,188,193.21999999999983,4723.466666666666,1.0277659574468077
LPPT,2021-09-23,ARR,204,264.0799999999998,5230.4000000000005,1.2945098039215677
LPPT,2021-09-24,ARR,238,607.8900000000002,6147.583333333334,2.5541596638655473
LPPT,2021-09-25,ARR,228,107.39333333333336,5380.616666666667,0.4710233918128656
LPPT,2021-09-26,ARR,255,347.47666666666663,6308.533333333333,1.3626535947712417
LPPT,2021-09-27,ARR,244,433.6766666666665,6340.233333333333,1.7773633879781414
LPPT,2021-09-28,ARR,161,82.84999999999997,3948.8500000000004,0.5145962732919253
LPPT,2021-09-29,ARR,188,127.99999999999991,4657.666666666667,0.6808510638297868
LPPT,2021-09-30,ARR,200,215.09666666666655,5096.8499999999995,1.0754833333333327
LPPT,2021-10-01,ARR,239,333.53,6148.800000000001,1.395523012552301
LPPT,2021-10-02,ARR,232,333.0866666666667,5755.700000000001,1.4357183908045978
LPPT,2021-10-03,ARR,255,512.9933333333332,6713.833333333333,2.011738562091503
LPPT,2021-10-04,ARR,242,113.11999999999989,6003.300000000001,0.4674380165289252
LPPT,2021-10-05,ARR,149,15.769999999999936,3569.7000000000003,0.10583892617449621
LPPT,2021-10-06,ARR,182,-2.6900000000000865,4385.633333333333,-0.014780219780220255
LPPT,2021-10-07,ARR,200,-18.993333333333425,4827.266666666666,-0.09496666666666713
LPPT,2021-10-08,ARR,241,225.6266666666666,6070.383333333334,0.9362102351313967
LPPT,2021-10-09,ARR,230,155.94666666666657,5709.783333333333,0.678028985507246
LPPT,2021-10-10,ARR,258,49.44666666666663,6169.216666666664,0.1916537467700257
LPPT,2021-10-11,ARR,236,209.24333333333308,5936.25,0.8866242937853097
LPPT,2021-10-12,ARR,146,4.163333333333316,3493.116666666667,0.0285159817351597
LPPT,2021-10-13,ARR,176,-53.28333333333338,4149.35,-0.3027462121212124
LPPT,2021-10-14,ARR,196,-6.030000000000058,4700.8,-0.030765306122449276
LPPT,2021-10-15,ARR,245,135.7033333333332,5985.633333333334,0.5538911564625845
LPPT,2021-10-16,ARR,225,98.60333333333321,5547.049999999999,0.4382370370370365
LPPT,2021-10-17,ARR,258,199.32666666666674,6099.383333333334,0.7725839793281657
LPPT,2021-10-18,ARR,236,826.5166666666664,6427.4833333333345,3.502189265536722
LPPT,2021-10-19,ARR,149,-32.43333333333334,3406.183333333333,-0.21767337807606266
LPPT,2021-10-20,ARR,180,23.320000000000014,4270.716666666667,0.12955555555555565
LPPT,2021-10-21,ARR,197,131.4099999999999,4913.6833333333325,0.6670558375634513
LPPT,2021-10-22,ARR,245,229.16999999999993,6199.433333333332,0.9353877551020405
LPPT,2021-10-23,ARR,230,147.4299999999999,5721.166666666665,0.6409999999999996
LPPT,2021-10-24,ARR,252,283.74333333333317,6380.550000000002,1.1259656084656078
LPPT,2021-10-25,ARR,238,361.8299999999999,6144.433333333333,1.5202941176470586
LPPT,2021-10-26,ARR,154,-86.52666666666667,3603.583333333333,-0.5618614718614718
LPPT,2021-10-27,ARR,181,-60.10000000000007,4309.116666666668,-0.332044198895028
LPPT,2021-10-28,ARR,206,319.90666666666664,5112.966666666665,1.55294498381877
LPPT,2021-10-29,ARR,246,874.2800000000005,6504.1,3.553983739837401
LPPT,2021-10-30,ARR,239,645.9000000000002,6141.416666666668,2.702510460251047
LPPT,2021-10-31,ARR,243,514.6700000000003,6083.866666666665,2.1179835390946513
LPPT,2021-11-01,ARR,252,418.4599999999999,6553.9500000000035,1.6605555555555553
LPPT,2021-11-02,ARR,196,88.98666666666671,4588.283333333334,0.45401360544217706
LPPT,2021-11-03,ARR,188,77.75666666666656,4712.350000000001,0.4135992907801413
LPPT,2021-11-04,ARR,214,254.80999999999986,5479.649999999999,1.1907009345794386
LPPT,2021-11-05,ARR,248,173.3833333333332,6216.800000000001,0.699126344086021
LPPT,2021-11-06,ARR,241,-7.323333333333508,5865.483333333332,-0.03038727524204775
LPPT,2021-11-07,ARR,259,472.30333333333317,6766.333333333332,1.823564993564993
LPPT,2021-11-08,ARR,250,354.05999999999983,6422.416666666666,1.4162399999999993
LPPT,2021-11-09,ARR,201,167.87999999999994,5014.783333333334,0.8352238805970146
LPPT,2021-11-10,ARR,197,54.56333333333323,4862.15,0.27697123519458494
LPPT,2021-11-11,ARR,243,227.6999999999999,6124.549999999999,0.9370370370370367
LPPT,2021-11-12,ARR,253,240.88333333333313,6407.63333333333,0.9521080368906447
LPPT,2021-11-13,ARR,232,112.64666666666659,5714.133333333334,0.48554597701149393
LPPT,2021-11-14,ARR,261,188.92999999999986,6528.266666666665,0.7238697318007657
LPPT,2021-11-15,ARR,245,166.91999999999996,6131.149999999998,0.6813061224489795
LPPT,2021-11-16,ARR,199,57.589999999999925,4856.7,0.28939698492462274
LPPT,2021-11-17,ARR,196,77.9499999999999,4858.2,0.3977040816326526
LPPT,2021-11-18,ARR,224,308.47999999999985,5753.316666666669,1.3771428571428566
LPPT,2021-11-19,ARR,258,454.3033333333331,6751.433333333335,1.7608656330749346
LPPT,2021-11-20,ARR,230,202.57666666666657,5791.8666666666695,0.8807681159420285
LPPT,2021-11-21,ARR,253,400.81333333333316,6537.450000000002,1.5842424242424236
LPPT,2021-11-22,ARR,234,528.9999999999997,6203.716666666667,2.2606837606837593
LPPT,2021-11-23,ARR,192,110.9199999999999,4749.466666666667,0.5777083333333328
LPPT,2021-11-24,ARR,187,148.4666666666666,4709.050000000001,0.7939393939393936
LPPT,2021-11-25,ARR,227,473.44999999999976,5987.550000000001,2.085682819383259
LPPT,2021-11-26,ARR,254,589.7266666666665,6795.133333333334,2.3217585301837262
LPPT,2021-11-27,ARR,236,423.0233333333332,6139.383333333335,1.7924717514124289
LPPT,2021-11-28,ARR,247,241.99999999999986,6242.883333333333,0.9797570850202424
LPPT,2021-11-29,ARR,240,358.56666666666666,6159.4,1.4940277777777777
LPPT,2021-11-30,ARR,189,7.983333333333306,4543.516666666667,0.04223985890652543
LPPT,2021-12-01,ARR,178,-32.613333333333316,4175.333333333334,-0.18322097378277144
LPPT,2021-12-02,ARR,209,290.9166666666665,5373.433333333334,1.3919457735247203
LPPT,2021-12-03,ARR,238,222.17000000000002,6003.5999999999985,0.9334873949579833
LPPT,2021-12-04,ARR,229,127.65666666666662,5632.083333333334,0.5574526928675398
LPPT,2021-12-05,ARR,230,195.06999999999988,5792.4833333333345,0.8481304347826082
LPPT,2021-12-06,ARR,230,97.90999999999993,5532.349999999998,0.4256956521739127
LPPT,2021-12-07,ARR,183,215.17000000000002,4437.0999999999985,1.1757923497267762
LPPT,2021-12-08,ARR,191,120.2766666666666,4765.100000000002,0.6297207678883068
LPPT,2021-12-09,ARR,210,135.5566666666666,5227.133333333332,0.6455079365079361
LPPT,2021-12-10,ARR,235,316.4,6036.516666666666,1.346382978723404
LPPT,2021-12-11,ARR,225,378.7899999999999,5819.0999999999995,1.6835111111111107
LPPT,2021-12-12,ARR,232,540.1833333333332,6174.083333333335,2.3283764367816087
LPPT,2021-12-13,ARR,233,263.0566666666665,5916.983333333333,1.1289985693848348
LPPT,2021-12-14,ARR,193,3.116666666666635,4638.583333333333,0.016148531951640597
LPPT,2021-12-15,ARR,198,11.016666666666652,4845.016666666666,0.055639730639730565
LPPT,2021-12-16,ARR,230,220.09333333333325,5803.499999999998,0.9569275362318836
LPPT,2021-12-17,ARR,256,318.01,6555.466666666666,1.2422265625
LPPT,2021-12-18,ARR,254,452.1266666666666,6623.149999999998,1.7800262467191599
LPPT,2021-12-19,ARR,249,428.84666666666647,6452.983333333333,1.7222757697456486
LPPT,2021-12-20,ARR,260,1301.9633333333331,7197.783333333335,5.007551282051281
LPPT,2021-12-21,ARR,221,501.03666666666675,5534.2666666666655,2.2671342383107094
LPPT,2021-12-22,ARR,225,664.9500000000002,5793.633333333334,2.9553333333333343
LPPT,2021-12-23,ARR,237,500.10333333333335,5927.583333333333,2.11014064697609
LPPT,2021-12-24,ARR,224,425.7666666666668,5586.416666666665,1.9007440476190482
LPPT,2021-12-25,ARR,179,6.0066666666666535,4255.716666666668,0.0335567970204841
LPPT,2021-12-26,ARR,243,466.7500000000001,6062.283333333334,1.9207818930041156
LPPT,2021-12-27,ARR,258,550.1533333333334,6465.816666666665,2.1323772609819125
LPPT,2021-12-28,ARR,217,165.26333333333335,5115.049999999998,0.7615821812596006
LPPT,2021-12-29,ARR,224,86.8033333333334,5225.049999999999,0.38751488095238124
LPPT,2021-12-30,ARR,234,354.17999999999995,5830.049999999999,1.5135897435897434
LPPT,2021-12-31,ARR,227,479.4599999999999,5998.133333333333,2.1121585903083697
LPPT,2022-01-01,ARR,215,280.97666666666663,5303.850000000001,1.3068682170542634
LPPT,2022-01-02,ARR,244,2003.863333333334,7907.216666666666,8.212554644808746
LPPT,2022-01-03,ARR,260,1694.8933333333334,7785.999999999998,6.518820512820513
LPPT,2022-01-04,ARR,212,310.1299999999999,5482.166666666666,1.4628773584905654
LPPT,2022-01-05,ARR,194,-34.35666666666661,4435.483333333334,-0.1770962199312712
LPPT,2022-01-06,ARR,204,146.58666666666656,5094.0999999999995,0.7185620915032674
LPPT,2022-01-07,ARR,236,360.5299999999999,6076.116666666668,1.5276694915254234
LPPT,2022-01-08,ARR,234,343.0666666666666,5989.249999999999,1.4660968660968658
LPPT,2022-01-09,ARR,233,261.58666666666664,5925.483333333333,1.122689556509299
LPPT,2022-01-10,ARR,210,220.82666666666663,5289.050000000001,1.0515555555555554
LPPT,2022-01-11,ARR,155,152.52666666666667,3862.766666666666,0.9840430107526882
LPPT,2022-01-12,ARR,149,27.419999999999987,3633.4333333333343,0.1840268456375838
LPPT,2022-01-13,ARR,169,122.16666666666663,4201.516666666666,0.7228796844181458
LPPT,2022-01-14,ARR,208,105.54333333333327,5137.883333333333,0.5074198717948715
LPPT,2022-01-15,ARR,196,165.4699999999999,4902.1500000000005,0.8442346938775506
LPPT,2022-01-16,ARR,208,283.00666666666655,5316.283333333331,1.3606089743589738
LPPT,2022-01-17,ARR,215,288.44666666666666,5493.366666666665,1.3416124031007752
LPPT,2022-01-18,ARR,144,-4.9133333333333695,3452.5333333333324,-0.03412037037037062
LPPT,2022-01-19,ARR,142,19.559999999999963,3472.833333333334,0.13774647887323918
LPPT,2022-01-20,ARR,167,123.29333333333332,4154.083333333334,0.7382834331337325
LPPT,2022-01-21,ARR,208,81.86999999999995,5104.183333333335,0.39360576923076895
LPPT,2022-01-22,ARR,185,158.7899999999999,4627.799999999999,0.8583243243243238
LPPT,2022-01-23,ARR,194,93.93999999999991,4797.016666666666,0.4842268041237109
LPPT,2022-01-24,ARR,215,136.3666666666666,5341.916666666665,0.6342635658914725
LPPT,2022-01-25,ARR,141,54.609999999999914,3428.5666666666675,0.3873049645390065
LPPT,2022-01-26,ARR,148,83.45666666666665,3680.7333333333336,0.5638963963963963
LPPT,2022-01-27,ARR,165,72.95666666666659,4084.7833333333333,0.4421616161616157
LPPT,2022-01-28,ARR,211,114.32333333333327,5218.533333333331,0.5418167456556079
LPPT,2022-01-29,ARR,182,97.81666666666663,4501.283333333333,0.5374542124542123
LPPT,2022-01-30,ARR,209,175.15333333333322,5234.733333333334,0.8380542264752786
LPPT,2022-01-31,ARR,210,-38.493333333333354,5042.9833333333345,-0.1833015873015874
LPPT,2022-02-01,ARR,150,-22.283333333333342,3612.083333333333,-0.1485555555555556
LPPT,2022-02-02,ARR,148,-5.676666666666662,3628.5166666666664,-0.038355855855855825
LPPT,2022-02-03,ARR,186,118.66999999999989,4628.683333333333,0.6380107526881714
LPPT,2022-02-04,ARR,211,271.3033333333333,5400.916666666667,1.2857977883096363
LPPT,2022-02-05,ARR,205,200.13333333333324,5168.866666666666,0.9762601626016255
LPPT,2022-02-06,ARR,204,94.67333333333323,5033.383333333333,0.46408496732026094
LPPT,2022-02-07,ARR,224,52.43666666666664,5471.633333333332,0.2340922619047618
LPPT,2022-02-08,ARR,151,-82.56000000000009,3565.866666666667,-0.5467549668874178
LPPT,2022-02-09,ARR,155,92.72999999999996,3857.8999999999996,0.5982580645161287
LPPT,2022-02-10,ARR,205,160.29666666666657,5123.916666666667,0.781934959349593
LPPT,2022-02-11,ARR,237,186.93666666666667,5687.500000000001,0.7887623066104079
LPPT,2022-02-12,ARR,229,85.92666666666669,5548.500000000002,0.37522561863173226
LPPT,2022-02-13,ARR,230,278.10333333333347,5613.966666666667,1.2091449275362325
LPPT,2022-02-14,ARR,234,295.8033333333332,5994.166666666666,1.2641168091168087
LPPT,2022-02-15,ARR,163,-63.24666666666671,3898.2,-0.3880163599182007
LPPT,2022-02-16,ARR,170,-29.38333333333342,4113.916666666667,-0.17284313725490247
LPPT,2022-02-17,ARR,207,202.1999999999999,5217.55,0.9768115942028981
LPPT,2022-02-18,ARR,232,334.1599999999998,5959.2666666666655,1.440344827586206
LPPT,2022-02-19,ARR,236,667.42,6400.0999999999995,2.828050847457627
LPPT,2022-02-20,ARR,225,67.2733333333333,5539.283333333333,0.2989925925925924
LPPT,2022-02-21,ARR,237,-61.03333333333344,5671.183333333334,-0.2575246132208162
LPPT,2022-02-22,ARR,178,11.796666666666614,4344.5999999999985,0.06627340823970007
LPPT,2022-02-23,ARR,184,43.876666666666594,4547.183333333333,0.23846014492753584
LPPT,2022-02-24,ARR,217,131.4533333333332,5398.933333333334,0.6057757296466968
LPPT,2022-02-25,ARR,253,238.8399999999999,6406.8,0.9440316205533592
LPPT,2022-02-26,ARR,239,392.8233333333332,6184.433333333333,1.6436122733612268
LPPT,2022-02-27,ARR,236,250.45333333333323,5987.6,1.061242937853107
LPPT,2022-02-28,ARR,261,178.99999999999994,6386.183333333334,0.6858237547892718
LPPT,2022-03-01,ARR,199,108.53999999999999,4647.5166666666655,0.545427135678392
LPPT,2022-03-02,ARR,187,-8.25666666666676,4552.35,-0.044153297682709945
LPPT,2022-03-03,ARR,220,495.7299999999998,5861.366666666667,2.2533181818181807
LPPT,2022-03-04,ARR,245,412.5666666666665,6378.483333333333,1.6839455782312918
LPPT,2022-03-05,ARR,247,121.53666666666662,5976.549999999999,0.49205128205128185
LPPT,2022-03-06,ARR,246,229.5566666666665,6216.616666666666,0.933157181571815
LPPT,2022-03-07,ARR,254,289.49666666666667,6282.600000000001,1.139750656167979
LPPT,2022-03-08,ARR,188,69.78000000000004,4372.5,0.3711702127659577
LPPT,2022-03-09,ARR,181,202.20333333333343,4301.466666666666,1.1171454880294664
LPPT,2022-03-10,ARR,218,818.4933333333335,5820.916666666667,3.754556574923548
LPPT,2022-03-11,ARR,255,240.32000000000002,6088.750000000001,0.9424313725490197
LPPT,2022-03-12,ARR,247,558.3633333333333,6221.016666666666,2.2605802968960864
LPPT,2022-03-13,ARR,253,431.56666666666683,6187.233333333333,1.705797101449276
LPPT,2022-03-14,ARR,238,434.84999999999997,6214.5166666666655,1.8271008403361344
LPPT,2022-03-15,ARR,180,104.54333333333327,4492.4833333333345,0.5807962962962959
LPPT,2022-03-16,ARR,200,168.53666666666663,5049.749999999999,0.8426833333333331
LPPT,2022-03-17,ARR,220,372.06999999999977,5716.666666666668,1.6912272727272717
LPPT,2022-03-18,ARR,261,265.66999999999996,6630.916666666667,1.0178927203065133
LPPT,2022-03-19,ARR,248,488.37999999999965,6527.26666666667,1.9692741935483857
LPPT,2022-03-20,ARR,253,756.3266666666665,6839.3166666666675,2.9894334650856385
LPPT,2022-03-21,ARR,256,783.5699999999999,6751.9000000000005,3.0608203124999998
LPPT,2022-03-22,ARR,193,276.3333333333333,4693.083333333333,1.4317789291882554
LPPT,2022-03-23,ARR,191,182.50666666666663,4857.633333333333,0.9555322862129143
LPPT,2022-03-24,ARR,220,285.7466666666666,5634.6833333333325,1.2988484848484847
LPPT,2022-03-25,ARR,263,474.30999999999983,6886.416666666667,1.8034600760456267
LPPT,2022-03-26,ARR,245,237.17999999999986,6196.566666666667,0.9680816326530607
LPPT,2022-03-27,ARR,271,414.80333333333334,6965.416666666665,1.530639606396064
LPPT,2022-03-28,ARR,269,678.9199999999998,7188.2666666666655,2.523866171003717
LPPT,2022-03-29,ARR,225,225.68666666666658,5659.033333333333,1.0030518518518514
LPPT,2022-03-30,ARR,236,406.90666666666664,6110.0999999999995,1.7241807909604518
LPPT,2022-03-31,ARR,261,514.6299999999998,6822.4,1.9717624521072787
LPPT,2022-04-01,ARR,275,692.6233333333332,7341.866666666666,2.5186303030303026
LPPT,2022-04-02,ARR,271,437.18333333333317,7018.966666666667,1.6132226322263217
LPPT,2022-04-03,ARR,274,861.1066666666665,7502.866666666666,3.14272506082725
LPPT,2022-04-04,ARR,274,893.6566666666665,7548.5666666666675,3.2615206812652064
LPPT,2022-04-05,ARR,236,197.6633333333332,5901.733333333334,0.8375564971751407
LPPT,2022-04-06,ARR,245,132.81333333333325,6052.516666666666,0.5420952380952377
LPPT,2022-04-07,ARR,262,190.6233333333334,6215.083333333333,0.7275699745547076
LPPT,2022-04-08,ARR,286,305.67666666666673,6896.333333333334,1.068799533799534
LPPT,2022-04-09,ARR,281,706.3999999999999,7188.8,2.5138790035587184
LPPT,2022-04-10,ARR,270,2771.56,8952.483333333335,10.265037037037036
LPPT,2022-04-11,ARR,280,785.7099999999998,7173.033333333331,2.806107142857142
LPPT,2022-04-12,ARR,249,197.18,6044.966666666668,0.7918875502008033
LPPT,2022-04-13,ARR,253,354.96999999999997,6476.316666666667,1.4030434782608694
LPPT,2022-04-14,ARR,270,279.5166666666666,6814.983333333333,1.0352469135802467
LPPT,2022-04-15,ARR,282,139.8366666666666,6959.383333333331,0.4958747044917255
LPPT,2022-04-16,ARR,291,392.9299999999999,7431.483333333332,1.3502749140893466
LPPT,2022-04-17,ARR,287,650.0266666666663,7571.883333333334,2.2649012775842032
LPPT,2022-04-18,ARR,288,863.2266666666666,7820.800000000001,2.9973148148148145
LPPT,2022-04-19,ARR,239,1160.19,6930.316666666666,4.854351464435147
LPPT,2022-04-20,ARR,257,476.0533333333332,6695.466666666668,1.8523476005188064
LPPT,2022-04-21,ARR,278,817.8499999999998,7203.700000000001,2.941906474820143
LPPT,2022-04-22,ARR,290,1052.7466666666667,7724.083333333335,3.63016091954023
LPPT,2022-04-23,ARR,293,617.3200000000002,7352.3499999999985,2.106894197952219
LPPT,2022-04-24,ARR,300,537.2500000000003,7425.7,1.7908333333333344
LPPT,2022-04-25,ARR,293,888.8,7604.966666666667,3.033447098976109
LPPT,2022-04-26,ARR,252,404.38000000000005,6129.983333333333,1.60468253968254
LPPT,2022-04-27,ARR,261,103.6966666666666,6437.0166666666655,0.39730523627075326
LPPT,2022-04-28,ARR,264,464.30999999999995,6866.733333333332,1.7587499999999998
LPPT,2022-04-29,ARR,290,605.4699999999998,7618.133333333331,2.087827586206896
LPPT,2022-04-30,ARR,289,459.8866666666666,7418.483333333332,1.5913033448673586
LPPT,2022-05-01,ARR,295,643.5666666666665,7783.133333333333,2.1815819209039544
LPPT,2022-05-02,ARR,292,827.2866666666665,7891.416666666665,2.8331735159817346
LPPT,2022-05-03,ARR,244,186.15666666666664,6061.383333333334,0.7629371584699453
LPPT,2022-05-04,ARR,262,295.77333333333326,6624.983333333332,1.1289058524173026
LPPT,2022-05-05,ARR,275,632.1833333333332,7220.666666666668,2.298848484848484
LPPT,2022-05-06,ARR,292,329.2099999999999,7283.2666666666655,1.1274315068493148
LPPT,2022-05-07,ARR,282,522.4166666666666,7348.616666666667,1.8525413711583922
LPPT,2022-05-08,ARR,292,627.5899999999995,7683.300000000001,2.1492808219178063
LPPT,2022-05-09,ARR,294,177.93999999999986,7304.983333333335,0.6052380952380948
LPPT,2022-05-10,ARR,246,122.9033333333333,5785.016666666666,0.4996070460704605
LPPT,2022-05-11,ARR,260,243.00666666666666,6501.583333333334,0.9346410256410256
LPPT,2022-05-12,ARR,270,403.0666666666664,6911.133333333334,1.4928395061728383
LPPT,2022-05-13,ARR,288,393.07000000000005,7347.933333333334,1.364826388888889
LPPT,2022-05-14,ARR,288,623.1300000000001,7188.733333333332,2.1636458333333337
LPPT,2022-05-15,ARR,295,1056.5866666666668,7837.649999999998,3.5816497175141246
LPPT,2022-05-16,ARR,297,601.2066666666667,7373.766666666668,2.0242648709315376
LPPT,2022-05-17,ARR,247,513.49,6317.049999999999,2.078906882591093
LPPT,2022-05-18,ARR,259,518.71,6751.366666666666,2.0027413127413127
LPPT,2022-05-19,ARR,275,486.2433333333333,7123.566666666667,1.7681575757575756
LPPT,2022-05-20,ARR,291,587.7966666666665,7592.700000000001,2.01991981672394
LPPT,2022-05-21,ARR,287,1074.8966666666665,7716.4,3.745284552845528
LPPT,2022-05-22,ARR,304,561.8633333333333,7932.800000000003,1.848234649122807
LPPT,2022-05-23,ARR,312,846.4866666666667,8406.433333333334,2.7130982905982908
LPPT,2022-05-24,ARR,274,562.9366666666665,7222.733333333333,2.0545133819951333
LPPT,2022-05-25,ARR,283,301.13999999999993,7179.033333333333,1.0640989399293284
LPPT,2022-05-26,ARR,293,563.8299999999998,7665.749999999999,1.9243344709897605
LPPT,2022-05-27,ARR,301,524.5266666666665,7770.216666666664,1.7426135105204867
LPPT,2022-05-28,ARR,294,422.3666666666667,7213.533333333333,1.4366213151927438
LPPT,2022-05-29,ARR,299,474.28666666666663,7350.8166666666675,1.5862430323299888
LPPT,2022-05-30,ARR,309,827.6566666666673,7907.716666666664,2.678500539374328
LPPT,2022-05-31,ARR,273,474.12000000000023,6731.149999999998,1.7367032967032976
LPPT,2022-06-01,ARR,294,946.5400000000003,7660.266666666667,3.2195238095238103
LPPT,2022-06-02,ARR,302,720.3100000000001,7647.033333333335,2.385132450331126
LPPT,2022-06-03,ARR,309,764.3533333333335,7838.4000000000005,2.473635382955772
LPPT,2022-06-04,ARR,306,929.4733333333335,8158.566666666668,3.0374945533769067
LPPT,2022-06-05,ARR,305,786.7299999999997,8144.416666666667,2.5794426229508187
LPPT,2022-06-06,ARR,313,692.8766666666666,8261.983333333334,2.2136634717784873
LPPT,2022-06-07,ARR,281,470.1600000000001,7246.050000000002,1.673167259786477
LPPT,2022-06-08,ARR,291,688.8699999999998,7742.533333333336,2.3672508591065284
LPPT,2022-06-09,ARR,295,858.49,7986.133333333332,2.910135593220339
LPPT,2022-06-10,ARR,314,920.7999999999998,8494.083333333332,2.9324840764331204
LPPT,2022-06-11,ARR,314,969.6199999999998,8507.233333333335,3.0879617834394897
LPPT,2022-06-12,ARR,311,807.8733333333332,8312.866666666667,2.5976634512325827
LPPT,2022-06-13,ARR,314,903.02,8107.416666666667,2.875859872611465
LPPT,2022-06-14,ARR,287,737.9533333333333,7314.099999999998,2.571265969802555
LPPT,2022-06-15,ARR,301,990.24,7881.9000000000005,3.2898338870431894
LPPT,2022-06-16,ARR,304,1209.8566666666666,8264.583333333334,3.9797916666666664
LPPT,2022-06-17,ARR,319,1516.4199999999998,9046.499999999998,4.753667711598745
LPPT,2022-06-18,ARR,305,835.566666666667,7873.449999999999,2.7395628415300557
LPPT,2022-06-19,ARR,319,586.3966666666666,8166.616666666667,1.8382340647857889
LPPT,2022-06-20,ARR,310,696.14,8181.033333333331,2.2456129032258065
LPPT,2022-06-21,ARR,290,456.5966666666669,7079.5999999999995,1.574471264367817
LPPT,2022-06-22,ARR,293,583.8833333333333,7237.566666666669,1.9927758816837315
LPPT,2022-06-23,ARR,298,580.1166666666667,7736.416666666667,1.9467002237136466
LPPT,2022-06-24,ARR,306,496.11333333333334,7548.8166666666675,1.621285403050109
LPPT,2022-06-25,ARR,305,858.85,8240.583333333338,2.815901639344262
LPPT,2022-06-26,ARR,310,1118.643333333333,8575.266666666666,3.608526881720429
LPPT,2022-06-27,ARR,322,675.2466666666666,8493.583333333336,2.09703933747412
LPPT,2022-06-28,ARR,290,558.9399999999999,7562.100000000004,1.9273793103448273
LPPT,2022-06-29,ARR,288,529.1033333333331,7488.8,1.8371643518518512
LPPT,2022-06-30,ARR,302,589.2999999999996,7899.4833333333345,1.951324503311257
LPPT,2022-07-01,ARR,287,985.8233333333333,7876.950000000001,3.4349245063879206
LPPT,2022-07-02,ARR,291,389.6999999999999,7379.366666666667,1.3391752577319582
LPPT,2022-07-03,ARR,312,436.0433333333332,7797.266666666668,1.3975747863247858
LPPT,2022-07-04,ARR,322,584.4833333333331,8165.749999999998,1.8151656314699787
LPPT,2022-07-05,ARR,288,387.0533333333333,7230.1500000000015,1.343935185185185
LPPT,2022-07-06,ARR,293,455.5999999999999,7362.783333333336,1.5549488054607505
LPPT,2022-07-07,ARR,299,387.0033333333331,7591.416666666666,1.2943255295429201
LPPT,2022-07-08,ARR,313,508.45333333333315,8055.149999999999,1.6244515441959526
LPPT,2022-07-09,ARR,301,514.5466666666665,7689.166666666666,1.7094573643410849
LPPT,2022-07-10,ARR,310,752.0733333333332,8200.2,2.4260430107526876
LPPT,2022-07-11,ARR,319,791.3766666666663,8491.216666666667,2.480804597701148
LPPT,2022-07-12,ARR,287,644.4599999999999,7465.933333333332,2.245505226480836
LPPT,2022-07-13,ARR,289,580.53999999999985,7304.266666666666,2.0087889273356394
LPPT,2022-07-14,ARR,305,819.7233333333336,7916.833333333333,2.6876174863387985
